Start Date,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End of Day Underlying Price Bid,EOD_UNDERLYING_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
End of Day Underlying Price Ask,EOD_UNDERLYING_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5.13500023,5.03000021,5.07000017,5.05000019,5.03999996,5.03999996,5.04500008,5.0999999,5.15999985,5.3499999,5.3499999,5.1500001,5.20499992,5.125,5.11499977,4.61999989,4.83500004,4.5999999,4.61000013,4.59499979,4.59499979,4.26000023,4.23999977,4.25500011,4.36499977,4.34000015,4.32999992,4.3499999,4.3499999,4.32999992,4.34499979,4.30999994,4.30999994,4.30999994,4.30999994,4.30999994,4.30999994,4.30999994,4.30999994,4.30999994,4.30999994,4.30999994,4.30999994,4.19000006,4.32999992,4.32999992,4.32999992,4.32999992,4.32999992,4.05499983,4.29500008,4.07000017,4.01999998,4.01999998,4.01999998,4.01999998,4.13000011,4.1500001,4.19999981,4.25,4.25,4.25,4.25,4.25,4.25,4.16499996,4.2249999,4.30999994,4.2249999,4.05999994,4.17000008,4.11999989,4.07000017,4.21500015,4.21500015,4.125,4.08500004,4.20499992,4.36000013,4.21500015,4.17000008,4.21999979,4.2249999,4.18499994,4.09499979,4.07499981,4.19000006,4.30000019,4.56500006,4.59499979,4.11999989,4.17500019,4.23999977,4.25,4.28999996,4.33500004,4.38000011,4.36999989,4.36000013,4.3499999,4.64499998,4.48000002,4.54500008,4.71999979,4.67999983,4.80000019,4.86999989,5.05000019,4.92999983,4.96999979,5.19999981,5.35500002,5.32999992,5.44000006,5.67000008,5.67000008,5.59000015,5.63999987,5.61000013,5.5,5.60500002,5.85500002,6.01999998,5.92999983,6.0999999,6.13500023,6.36999989,6.40500021,6.61499977,6.5999999,6.30499983,6.28000021,6.40999985,5.73999977,5.84499979,5.71500015,5.82499981,5.8499999,5.80999994,5.66499996,5.63500023,5.5999999,5.5999999,5.71000004,5.7750001,5.69500017,5.5999999,5.59499979,5.57999992,5.5,5.49499989,5.38500023,5.34000015,5.35500002,5.30999994,5.25500011,5.15500021,5.15500021
End of Day Option Price Bid,EOD_OPTION_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
End of Day Option Price Ask,EOD_OPTION_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4.5,4.4000001,2.20000005,3.20000005,2.75,2.75,0.25,2.3499999,0.2,0.34999999,0.34999999,2.25,4.4000001,2.29999995,0.05,0.05,2.1500001,2.95000005,0.05,0.15000001,0.15000001,0.44999999,0.30000001,0.05,4.30000019,0.05,0.1,0.25,3.5999999,0.1,0.30000001,2.4000001,2.4000001,2.4000001,2.4000001,2.4000001,2.4000001,2.4000001,2.4000001,2.4000001,2.4000001,2.4000001,2.4000001,4.0999999,4.30000019,4.30000019,1.20000005,1.20000005,1.20000005,1.64999998,1.70000005,2.5999999,3.79999995,3.79999995,3.79999995,3.79999995,2.1500001,2.79999995,1.20000005,2.20000005,2.20000005,2.20000005,2.20000005,2.20000005,2.20000005,0.30000001,0.2,0.30000001,0.15000001,0.15000001,0.30000001,0.1,0.34999999,0.1,0.1,0.64999998,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.30000001,0.15000001,0.15000001,0.1,0.75,0.25,0.85000002,0.85000002,0.89999998,0.85000002,0.80000001,0.25,0.25,0.25,0.30000001,0.80000001,0.75,0.60000002,0.75,0.05,0.69999999,0.80000001,0.85000002,0.75,0.34999999,0.64999998,0.75,0.64999998,0.80000001,0.80000001,0.75,0.80000001,0.44999999,0.60000002,0.34999999,0.60000002,0.69999999,0.69999999,0.64999998,0.75,0.75,0.40000001,0.64999998,0.64999998,0.25,0.64999998,0.5,0.60000002,0.60000002,0.55000001,0.69999999,0.64999998,0.25,0.69999999,0.69999999,0.05,0.05,0.64999998,0.2,0.60000002,0.30000001,0.60000002,0.34999999,0.2,0.60000002,0.60000002,0.60000002,0.60000002,0.44999999,0.5,0.34999999,0.34999999
Implied Volatility Using Ask Price,IVOL_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,416.283,416.646,199.56,275.054,240.424,240.424,73.638,211.266,67.368,76.908,76.908,204.917,402.247,210.327,49.926,56.994,215.62,296.795,57.528,73.516,73.516,112.449,98.784,63.791,678.985,63.021,72.869,92.227,415.955,73.125,98.501,277.549,277.549,277.549,277.549,277.549,277.549,277.549,277.549,277.549,277.549,277.549,277.549,692.99,802.146,802.146,183.31,183.31,183.31,240.167,233.399,342.319,616.221,616.221,616.221,616.221,293.147,368.266,200.378,292.296,292.296,292.296,292.296,292.296,292.296,119.007,104.288,115.571,97.303,101.619,121.526,92.203,131.671,90.721,90.721,166.269,95.387,92.968,89.919,93.443,95.577,94.782,112.992,96.353,98.896,119.507,131.516,105.799,99.65,90.272,192.711,128.902,200.064,200.501,204.999,200.312,193.803,127.534,128.442,129.337,129.639,195.97,188.829,166.594,185.25,83.653,176.237,180.758,191.328,179.962,129.161,158.907,170.825,157.525,165.547,165.547,167.439,171.121,135.857,157.439,127.898,149.606,155.116,159.439,149.396,161.775,154.462,117.778,136.819,138.815,106.419,156.166,136.266,173.801,171.192,174.306,190.978,185.552,131.938,203.393,211.717,98.279,98.279,208.838,136.211,212.582,169.816,223.665,185.114,160.15,245.648,255.988,263.254,268.4,245.771,274.029,250.278,250.278
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERII US 08/17/18 C10 Equity,Dates,43059,11/21/2017,11/22/2017,11/23/2017,11/24/2017,11/27/2017,11/28/2017,11/29/2017,11/30/2017,12/1/2017,12/4/2017,12/5/2017,12/6/2017,12/7/2017,12/8/2017,12/11/2017,12/12/2017,12/13/2017,12/14/2017,12/15/2017,12/18/2017,12/19/2017,12/20/2017,12/21/2017,12/22/2017,12/25/2017,12/26/2017,12/27/2017,12/28/2017,12/29/2017,1/1/2018,1/2/2018,1/3/2018,1/4/2018,1/5/2018,1/8/2018,1/9/2018,1/10/2018,1/11/2018,1/12/2018,1/15/2018,1/16/2018,1/17/2018,1/18/2018,1/19/2018,1/22/2018,1/23/2018,1/24/2018,1/25/2018,1/26/2018,1/29/2018,1/30/2018,1/31/2018,2/1/2018,2/2/2018,2/5/2018,2/6/2018,2/7/2018,2/8/2018,2/9/2018,2/12/2018,2/13/2018,2/14/2018,2/15/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/26/2018,2/27/2018,2/28/2018,3/1/2018,3/2/2018,3/5/2018,3/6/2018,3/7/2018,3/8/2018,3/9/2018,3/12/2018,3/13/2018,3/14/2018,3/15/2018,3/16/2018,3/19/2018,3/20/2018,3/21/2018,3/22/2018,3/23/2018,3/26/2018,3/27/2018,3/28/2018,3/29/2018,3/30/2018,4/2/2018,4/3/2018,4/4/2018,4/5/2018,4/6/2018,4/9/2018,4/10/2018,4/11/2018,4/12/2018,4/13/2018,4/16/2018,4/17/2018,4/18/2018,4/19/2018,4/20/2018,4/23/2018,4/24/2018,4/25/2018,4/26/2018,4/27/2018,4/30/2018,5/1/2018,5/2/2018,5/3/2018,5/4/2018,5/7/2018,5/8/2018,5/9/2018,5/10/2018,5/11/2018,5/14/2018,5/15/2018,5/16/2018,5/17/2018,5/18/2018,5/21/2018,5/22/2018,5/23/2018,5/24/2018,5/25/2018,5/28/2018,5/29/2018,5/30/2018,5/31/2018,6/1/2018,6/4/2018,6/5/2018,6/6/2018,6/7/2018,6/8/2018,6/11/2018,6/12/2018,6/13/2018,6/14/2018,6/15/2018,6/18/2018,6/19/2018,6/20/2018,6/21/2018,6/22/2018,6/25/2018,6/26/2018,6/27/2018,6/28/2018,6/29/2018,7/2/2018,7/3/2018,7/4/2018,7/5/2018,7/6/2018,7/9/2018,7/10/2018,7/11/2018,7/12/2018,7/13/2018,7/16/2018,7/17/2018,7/18/2018,7/19/2018,7/20/2018,7/23/2018,7/24/2018,7/25/2018
End of Day Underlying Price Bid,EOD_UNDERLYING_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9.29500008,9.09500027,9.02499962,9.06000042,8.97999954,8.97999954,9,9,8.93500042,8.76000023,8.76000023,8.92000008,9.07499981,8.92000008,8.82999992,8.97500038,8.76000023,8.68500042,8.85000038,8.96000004,8.96000004,8.81000042,8.73999977,8.69499969,8.80000019,8.75,8.78999996,8.60000038,8.43999958,8.10999966,7.91499996,7.94000006,7.76000023,7.44999981,7.86999989,7.5999999,7.78999996,7.63009977,7.32000017,7.13999987,7.14499998,7.30999994,7.80000019,7.86999989,7.80999994,7.80999994,7.53499985,7.82999992,7.71000004,7.7750001,7.69500017,6.90999985,6.88969994,6.64519978,6.73999977,6.73000002,6.92000008,6.88999987,7.80000019,8.46000004,8.76500034,8.71000004,8.52000046,8.76410007,8.77000046,8.59000015,8.40999985,8.61999989,8.19999981,8.09000015,8.32499981,8.25500011,8.13000011,8.22000027,8.22000027,8.18000031,8.125,8.27499962,8.43000031,8.27000046,8.02999973,8.14000034,8.17500019,8.08500004,8.18999958,8.13000011,8.47000027,8.63000011,8.77499962,8.68000031,8.50500011,8.36999989,8.18999958,8.20499992,8.28499985,8.52000046,8.06999969,8.01000023,7.78999996,8.22999954,8.68000031,8.77999973,8.81499958,8.875,8.65999985,8.61499977,8.64999962,8.56000042,8.76000023,8.81999969,8.90999985,9.10999966,8.98499966,8.68000031,8.39000034,8.39000034,8.34000015,8.33500004,8.30500031,8.55500031,8.84000015,8.89500046,8.64999962,8.65499973,8.61999989,8.68999958,8.68999958,8.72500038,8.48999977,8.06499958,8.10000038,8.14000034,8.32820034,8.15380001,8.10999966,8.10999966,8.15499973,8.06000042,8.07999992,8.07499981,7.96999979,7.98000002,7.98000002,8.09500027,8.06499958,8.17500019,8.35999966,8.14000034,8.06000042,8.06000042,8.02000046,8.22999954,8.30500031,8.5,8.47000027,8.27999973,8.28999996,8.28999996
End of Day Underlying Price Ask,EOD_UNDERLYING_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9.29500008,9.09500027,9.02499962,9.06000042,8.97999954,8.97999954,9,9,8.93500042,8.76000023,8.76000023,8.92000008,9.07499981,8.92000008,8.82999992,8.97500038,8.76000023,8.68500042,8.85000038,8.96000004,8.96000004,8.81000042,8.73999977,8.69499969,8.80000019,8.75,8.78999996,8.60000038,8.43999958,8.10999966,7.91499996,7.94000006,7.76000023,7.44999981,7.86999989,7.5999999,7.78999996,7.63009977,7.32000017,7.13999987,7.14499998,7.30999994,7.80000019,7.86999989,7.80999994,7.80999994,7.53499985,7.82999992,7.71000004,7.7750001,7.69500017,6.90999985,6.88969994,6.64519978,6.73999977,6.73000002,6.92000008,6.88999987,7.80000019,8.46000004,8.76500034,8.71000004,8.52000046,8.76410007,8.77000046,8.59000015,8.40999985,8.61999989,8.19999981,8.09000015,8.32499981,8.25500011,8.13000011,8.22000027,8.22000027,8.18000031,8.125,8.27499962,8.43000031,8.27000046,8.02999973,8.14000034,8.17500019,8.08500004,8.18999958,8.13000011,8.47000027,8.63000011,8.77499962,8.68000031,8.50500011,8.36999989,8.18999958,8.20499992,8.28499985,8.52000046,8.06999969,8.01000023,7.78999996,8.22999954,8.68000031,8.77999973,8.81499958,8.875,8.65999985,8.61499977,8.64999962,8.56000042,8.76000023,8.81999969,8.90999985,9.10999966,8.98499966,8.68000031,8.39000034,8.39000034,8.34000015,8.33500004,8.30500031,8.55500031,8.84000015,8.89500046,8.64999962,8.65499973,8.61999989,8.68999958,8.68999958,8.72500038,8.48999977,8.06499958,8.10000038,8.14000034,8.32820034,8.15380001,8.10999966,8.10999966,8.15499973,8.06000042,8.07999992,8.07499981,7.96999979,7.98000002,7.98000002,8.09500027,8.06499958,8.17500019,8.35999966,8.14000034,8.06000042,8.03999996,8.02000046,8.22999954,8.30500031,8.5,8.47000027,8.27999973,8.28999996,8.28999996
End of Day Option Price Bid,EOD_OPTION_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.89999998,1.70000005,1.60000002,1.70000005,1.64999998,1.64999998,1.54999995,1.64999998,1.70000005,1.54999995,1.54999995,1.64999998,1.60000002,1.60000002,1.5,1.54999995,1.39999998,1.25,1.35000002,1.5,1.5,1.45000005,1.45000005,1.39999998,1.45000005,1.45000005,1.45000005,1.39999998,1.25,1.10000002,1.10000002,1,0.85000002,0.89999998,1,1,1,0.85000002,0.80000001,0.69999999,0.69999999,0.75,0.94999999,0.89999998,0.85000002,0.85000002,0.80000001,0.89999998,0.85000002,0.85000002,0.85000002,0.55000001,0.55000001,0.5,0.44999999,0.5,0.44999999,0.44999999,0.60000002,0.85000002,0.94999999,0.94999999,0.85000002,0.85000002,0.80000001,0.80000001,0.75,0.85000002,0.64999998,0.60000002,0.64999998,0.64999998,0.60000002,0.60000002,0.60000002,0.60000002,0.55000001,0.64999998,0.69999999,0.60000002,0.55000001,0.55000001,0.60000002,0.55000001,0.55000001,0.55000001,0.60000002,0.69999999,0.55000001,0.64999998,0.60000002,0.5,0.44999999,0.44999999,0.30000001,0.55000001,0.44999999,0.40000001,0.34999999,0.40000001,0.5,0.55000001,0.55000001,0.55000001,0.44999999,0.44999999,0.44999999,0.44999999,0.5,0.5,0.5,0.60000002,0.55000001,0.5,0.34999999,0.34999999,0.34999999,0.34999999,0.30000001,0.34999999,0.44999999,0.5,0.44999999,0.44999999,0.30000001,0.44999999,0.40000001,0.40000001,0.34999999,0.2,0.2,0.2,0.05,0.1,0.1,0.2,0.2,0.15000001,0.15000001,0.15000001,0.15000001,0.15000001,0.15000001,0.15000001,0.15000001,0.15000001,0.2,0.15000001,0.1,0.1,0.1,0.1,0.1,0.15000001,0.1,0.05,0.1,0.1
End of Day Option Price Ask,EOD_OPTION_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.20000005,2,1.89999998,1.95000005,1.89999998,1.89999998,1.89999998,1.85000002,1.79999995,1.75,1.75,1.85000002,1.95000005,1.70000005,1.79999995,1.89999998,1.79999995,1.85000002,1.79999995,1.85000002,1.85000002,1.79999995,1.75,1.70000005,1.70000005,1.70000005,1.85000002,1.60000002,1.5,1.39999998,1.25,1.39999998,1.20000005,1.10000002,1.35000002,1.14999998,1.25,1.20000005,1.25,1.04999995,1,1.04999995,1.20000005,1.35000002,1.25,1.25,1.29999995,1.14999998,1.14999998,1.10000002,1.10000002,0.80000001,0.69999999,0.64999998,0.69999999,0.64999998,0.64999998,0.75,0.89999998,1.10000002,1.14999998,1.10000002,1.04999995,1.10000002,1.10000002,1.20000005,0.89999998,1,0.80000001,0.80000001,0.80000001,0.80000001,0.80000001,0.80000001,0.80000001,0.80000001,0.69999999,0.85000002,0.94999999,0.85000002,0.69999999,0.75,0.75,0.69999999,0.69999999,0.69999999,0.69999999,0.80000001,1.10000002,0.80000001,0.69999999,0.69999999,0.60000002,0.64999998,0.60000002,0.64999998,0.55000001,0.75,0.40000001,0.55000001,0.69999999,0.69999999,0.75,0.75,0.60000002,0.64999998,0.55000001,0.55000001,0.60000002,0.60000002,0.60000002,0.80000001,0.69999999,0.55000001,0.5,0.5,0.44999999,0.44999999,0.64999998,0.5,0.60000002,0.60000002,0.5,0.55000001,0.69999999,0.55000001,0.44999999,0.5,0.40000001,0.30000001,0.30000001,0.30000001,0.34999999,0.34999999,0.30000001,0.30000001,0.30000001,0.30000001,0.34999999,0.34999999,0.30000001,0.25,0.25,0.25,0.30000001,0.30000001,0.30000001,0.25,0.25,0.25,0.30000001,0.30000001,0.30000001,0.30000001,0.30000001,0.25,0.2,0.2
Implied Volatility Using Ask Price,IVOL_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,81.946,79.095,77.075,77.937,77.613,77.613,77.456,76.122,75.805,77.564,77.564,78.931,79.621,74.498,79.723,81.104,81.315,84.822,79.897,79.929,79.929,81.715,81.571,80.87,78.991,80.316,85.461,79.937,79.455,82.403,80.693,86.774,81.98,83.88,86.941,84.449,85.209,86.152,95.649,90.423,88.805,88.19,85.528,90.752,87.542,87.542,95.965,83.346,85.936,82.537,85.03,86.685,81.846,83.991,85.401,83.547,80.374,86.736,76.311,72.504,68.954,68.017,69.872,67.596,67.745,76.593,66.755,67.372,66.536,68.913,64.746,66.357,69.189,67.681,67.681,69.588,65.748,70.836,72.649,71.26,69.062,69.818,69.33,68.712,66.826,68.832,62.041,64.317,76.575,63.824,63.113,66.345,64.532,67.55,63.497,61.899,65.971,79.917,62.702,63.408,63.181,61.288,63.756,62.545,59.241,64.173,57.704,60.184,58.985,57.878,56.864,63.967,61.439,59.855,63.764,63.764,62.905,63.417,78.451,62.657,63.677,62.574,62.439,66.365,78.243,67.533,61.175,64.308,63.113,65.191,66.04,65.666,65.969,71.099,68.088,70.008,69.815,72.953,78.553,79.288,79.314,74.445,74.445,73.281,80.514,80.116,75.585,77.189,80.768,82.479,93.304,87.655,86.24,81.179,83.702,89.648,82.925,82.925
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
