Start Date,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEES US 08/17/18 C20 Equity,Dates,43059,11/21/2017,11/22/2017,11/23/2017,11/24/2017,11/27/2017,11/28/2017,11/29/2017,11/30/2017,12/1/2017,12/4/2017,12/5/2017,12/6/2017,12/7/2017,12/8/2017,12/11/2017,12/12/2017,12/13/2017,12/14/2017,12/15/2017,12/18/2017,12/19/2017,12/20/2017,12/21/2017,12/22/2017,12/25/2017,12/26/2017,12/27/2017,12/28/2017,12/29/2017,1/1/2018,1/2/2018,1/3/2018,1/4/2018,1/5/2018,1/8/2018,1/9/2018,1/10/2018,1/11/2018,1/12/2018,1/15/2018,1/16/2018,1/17/2018,1/18/2018,1/19/2018,1/22/2018,1/23/2018,1/24/2018,1/25/2018,1/26/2018,1/29/2018,1/30/2018,1/31/2018,2/1/2018,2/2/2018,2/5/2018,2/6/2018,2/7/2018,2/8/2018,2/9/2018,2/12/2018,2/13/2018,2/14/2018,2/15/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/26/2018,2/27/2018,2/28/2018,3/1/2018,3/2/2018,3/5/2018,3/6/2018,3/7/2018,3/8/2018,3/9/2018,3/12/2018,3/13/2018,3/14/2018,3/15/2018,3/16/2018,3/19/2018,3/20/2018,3/21/2018,3/22/2018,3/23/2018,3/26/2018,3/27/2018,3/28/2018,3/29/2018,3/30/2018,4/2/2018,4/3/2018,4/4/2018,4/5/2018,4/6/2018,4/9/2018,4/10/2018,4/11/2018,4/12/2018,4/13/2018,4/16/2018,4/17/2018,4/18/2018,4/19/2018,4/20/2018,4/23/2018,4/24/2018,4/25/2018,4/26/2018,4/27/2018,4/30/2018,5/1/2018,5/2/2018,5/3/2018,5/4/2018,5/7/2018,5/8/2018,5/9/2018,5/10/2018,5/11/2018,5/14/2018,5/15/2018,5/16/2018,5/17/2018,5/18/2018,5/21/2018,5/22/2018,5/23/2018,5/24/2018,5/25/2018,5/28/2018,5/29/2018,5/30/2018,5/31/2018,6/1/2018,6/4/2018,6/5/2018,6/6/2018,6/7/2018,6/8/2018,6/11/2018,6/12/2018,6/13/2018,6/14/2018,6/15/2018,6/18/2018,6/19/2018,6/20/2018,6/21/2018,6/22/2018,6/25/2018,6/26/2018,6/27/2018,6/28/2018,6/29/2018,7/2/2018,7/3/2018,7/4/2018,7/5/2018,7/6/2018,7/9/2018,7/10/2018,7/11/2018,7/12/2018,7/13/2018,7/16/2018,7/17/2018,7/18/2018,7/19/2018,7/20/2018,7/23/2018,7/24/2018,7/25/2018
End of Day Underlying Price Bid,EOD_UNDERLYING_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,39.70999908,39.13000107,39.59999847,40,39.47999954,39.47999954,39.72000122,39.91999817,40.18500137,40.68000031,40.68000031,39.04999924,38.27000046,39.22000122,38.68000031,38.88000107,39.02999878,38.99000168,40.86500168,40.81000137,40.81000137,40.13000107,39.72000122,39.36000061,40.61999893,41.45000076,41.02000046,40.68000031,40.68999863,41.20999908,40.29000092,40.25999832,39.41999817,39.43000031,37.27999878,36.03499985,36.79999924,37.45000076,36,35.20999908,35.58499908,35.97999954,36.22000122,36.02999878,37.00999832,37.00999832,36.88000107,36.95999908,37.90999985,39.02999878,38.29000092,40.00999832,37.77000046,38.55500031,40.34000015,42.04999924,43.93000031,42.90999985,42.47000122,42.90999985,41.75999832,41.95000076,40.77999878,40.27500153,41.02000046,40.95000076,40.86000061,41.86000061,39.93999863,38.75999832,39.45999908,38.15000153,37.81999969,38.54000092,38.54000092,37.18000031,37.70999908,38.15499878,39.06999969,36.31000137,36.93000031,38.79999924,37.99000168,39.22999954,38.93000031,40.01499939,40.09999847,40.29000092,38.89500046,37.79000092,38.70000076,37.34000015,37.65000153,32.72000122,34.22999954,32.40999985,32.59999847,33.00999832,32.72999954,34.54999924,35.74000168,36.31499863,37.20000076,38.40999985,38.02000046,37.00999832,37.68999863,38.61000061,38.77000046,39.31999969,39.86500168,37.91999817,37.74499893,37.67499924,36.02999878,36.02999878,35.22000122,35.34999847,34.52500153,35.40999985,35.56999969,37.08000183,37.63999939,37.72999954,38.08000183,38.31000137,39.11999893,38.95999908,38.38999939,37.875,38.81999969,38.75999832,39.36000061,37.41999817,37.88999939,36.56999969,36.36000061,37.77000046,37.32500076,37.66999817,37.54000092,37.61000061,37.61000061,38.45000076,38.22999954,39.14500046,39.09000015,37.93000031,37.59999847,39.20000076,38.97999954,38.90499878,39.20000076,39.65000153,39,38.86999893,38.70500183,38.52500153
End of Day Underlying Price Ask,EOD_UNDERLYING_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,39.70999908,39.13000107,39.59999847,40,39.47999954,39.47999954,39.72000122,39.91999817,40.18500137,40.68000031,40.68000031,39.04999924,38.27000046,39.22000122,38.68000031,38.88000107,39.02999878,38.99000168,40.86500168,40.81000137,40.81000137,40.13000107,39.72000122,39.36000061,40.61999893,41.45000076,41.02000046,40.68000031,40.68999863,41.20999908,40.29000092,40.25999832,39.41999817,39.43000031,37.27999878,36.03499985,36.79999924,37.45000076,36,35.20999908,35.58499908,35.97999954,36.22000122,36.02999878,37.00999832,37.00999832,36.88000107,36.95999908,37.90999985,39.02999878,38.29000092,40.00999832,37.77000046,38.55500031,40.34000015,42.04999924,43.93000031,42.90999985,42.47000122,42.99000168,41.75999832,41.95000076,40.77999878,40.27500153,41.02000046,40.95000076,40.86000061,41.86000061,39.93999863,38.75999832,39.45999908,38.15000153,37.81999969,38.54000092,38.54000092,37.18000031,37.70999908,38.15499878,39.06999969,36.31000137,36.93000031,38.79999924,37.99000168,39.22999954,38.93000031,40.01499939,40.09999847,40.29000092,38.89500046,37.79000092,38.70000076,37.34000015,37.65000153,32.72000122,34.22999954,32.40999985,32.59999847,33.00999832,32.72999954,34.54999924,35.74000168,36.31499863,37.20000076,38.40999985,38.02000046,37.00999832,37.68999863,38.61000061,38.77000046,39.31999969,39.86500168,37.91999817,37.74499893,37.67499924,36.02999878,36.02999878,35.22000122,35.34999847,34.52500153,35.40999985,35.56999969,37.08000183,37.63999939,37.72999954,38.08000183,38.31000137,39.11999893,38.95999908,38.38999939,37.875,38.81999969,38.75999832,39.36000061,37.41999817,37.88999939,36.56999969,36.36000061,37.77000046,37.32500076,37.66999817,37.54000092,37.61000061,37.61000061,38.45000076,38.22999954,39.14500046,39.09000015,37.93000031,37.59999847,39.20000076,38.97999954,38.90499878,39.20000076,39.65000153,39,38.86999893,38.70500183,38.52500153
End of Day Option Price Bid,EOD_OPTION_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,17,18.70000076,18.89999962,19.5,18.89999962,18.89999962,19.60000038,19.29999924,19.60000038,20.20000076,20.20000076,18.29999924,17.89999962,18.70000076,17.89999962,18.20000076,18.70000076,18.39999962,20.10000038,20.20000076,20.20000076,19.79999924,19.20000076,18.79999924,19.79999924,20.70000076,20.70000076,20.29999924,20.5,20.89999962,19.89999962,20,18.89999962,19.10000038,16.60000038,16.89999962,16.5,17.10000038,15.39999962,14.30000019,14.39999962,15.69999981,15.80000019,15.69999981,16.79999924,16.79999924,16.5,16.89999962,17.70000076,18.79999924,17.60000038,19.60000038,18.29999924,18.20000076,19.89999962,21.89999962,23.70000076,22.39999962,22.39999962,22.89999962,21.60000038,22.20000076,21,20,20.60000038,20.70000076,20.79999924,21.79999924,19.5,18.60000038,18.70000076,17.79999924,17.39999962,18,18,16.79999924,16.89999962,17.79999924,18.39999962,16.10000038,16.29999924,18.29999924,17.29999924,18.89999962,18,19.5,20,20.20000076,18.70000076,17.89999962,18.29999924,16.89999962,17.20000076,12.30000019,14.10000038,12.39999962,11.80000019,12.80000019,12.60000038,14.69999981,15.19999981,15.89999962,16.89999962,18,17.79999924,16.60000038,17.20000076,18.29999924,18.5,18.79999924,19.60000038,17.39999962,17.60000038,17.29999924,15.69999981,15.69999981,15,15.39999962,14.60000038,15.39999962,15.39999962,16.60000038,17.60000038,17.60000038,17.89999962,18.10000038,18.70000076,18.60000038,18.29999924,18.10000038,18.60000038,18.20000076,19.29999924,15.5,17.70000076,16.39999962,16.29999924,17.70000076,17.20000076,17.29999924,17.29999924,17.39999962,17.39999962,18,18,18.89999962,18.5,17.79999924,17.39999962,18.70000076,18.60000038,18.5,18.60000038,19.29999924,18.79999924,18.60000038,18.29999924,17.79999924
End of Day Option Price Ask,EOD_OPTION_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,20.29999924,19.89999962,20.10000038,20.70000076,19.89999962,19.89999962,20.20000076,20.39999962,20.60000038,21.20000076,21.20000076,19.60000038,18.89999962,19.89999962,19.10000038,19.39999962,19.5,19.39999962,21.20000076,21.29999924,21.29999924,20.39999962,20.39999962,20,21.10000038,21.89999962,21.5,21.5,21.10000038,21.70000076,21.10000038,21.20000076,20,20,17.89999962,17,18.10000038,18.29999924,17.29999924,16.29999924,16.29999924,16.60000038,16.89999962,16.60000038,17.70000076,17.70000076,17.39999962,17.89999962,18.39999962,19.29999924,19.20000076,20.60000038,18.39999962,19.39999962,20.89999962,22.89999962,24.5,23.60000038,23.20000076,23.60000038,22.20000076,22.60000038,21.29999924,20.70000076,21.70000076,21.29999924,21.39999962,22.60000038,20.79999924,19.60000038,20,18.79999924,18.70000076,19.5,19.5,17.70000076,18.20000076,18.70000076,19.5,17.29999924,17.60000038,19.39999962,18.89999962,19.79999924,20,20.60000038,20.79999924,20.70000076,19.20000076,18.20000076,19.20000076,18,18.29999924,13.30000019,14.69999981,13.10000038,13.10000038,13.60000038,13.5,14.89999962,16.29999924,17,17.60000038,19.10000038,18.39999962,17.39999962,18.20000076,18.89999962,19,19.60000038,20.39999962,18.5,18,17.89999962,16.60000038,16.60000038,15.60000038,15.69999981,15,15.80000019,16.10000038,17.29999924,18,18.20000076,18.39999962,18.89999962,19.39999962,19.5,18.89999962,18.70000076,20.70000076,20.10000038,21.70000076,19.60000038,20.20000076,17,18.60000038,19.5,19.60000038,20.10000038,18.5,18.20000076,18.20000076,20.60000038,19.70000076,20.29999924,19.89999962,18.79999924,18.79999924,21.60000038,20.70000076,20.89999962,21,21.60000038,20.29999924,21,19.60000038,20.29999924
Implied Volatility Using Ask Price,IVOL_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,67.54,71,64.359,70.559,61.617,61.617,65.078,65.854,64.608,68.487,68.487,66.621,68.323,72.151,63.889,67.759,66.936,64.881,65.725,70.898,70.898,62.431,74.777,73.342,71.736,73.31,73.006,81.473,70.461,74.919,82.481,85.418,73.936,74.34,71.082,78.914,88.636,80.108,86.912,80.309,72.781,71.463,73.873,70.164,76.605,76.605,72.905,85.407,75.331,70.543,81.583,75.446,72.8,81.608,75.708,88.945,83.244,85.873,86.782,84.202,75.12,84.04,77.474,72.541,84.455,71.355,80.428,90.135,90.586,88.009,80.487,82.013,88.986,93.699,93.699,77.179,77.786,81.489,79.017,92.438,85.006,87.089,96.069,88.129,104.335,92.081,96.589,85.637,77.652,80.964,89.011,91.533,92.63,76.222,76.504,80.8,75.248,80.71,86.732,76.91,91.217,97.854,89.19,105.028,91.454,90.587,98.444,91.695,89.613,95.363,108.967,106.06,91.126,89.976,91.154,91.154,80.441,79.398,85.232,83.403,94.145,76.614,90.968,99.288,90.541,111.317,92.934,112.164,109.587,125.968,176.219,156.542,197.909,186.526,194.75,109.584,193.189,181.283,202.596,212.042,154.378,134.865,134.865,218.63,190.31,185.61,167.96,169.081,188.86,257.612,235.288,252.7,248.399,262.859,227.891,288.914,216.965,278.684
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCKT US 08/17/18 C10 Equity,Dates,43059,11/21/2017,11/22/2017,11/23/2017,11/24/2017,11/27/2017,11/28/2017,11/29/2017,11/30/2017,12/1/2017,12/4/2017,12/5/2017,12/6/2017,12/7/2017,12/8/2017,12/11/2017,12/12/2017,12/13/2017,12/14/2017,12/15/2017,12/18/2017,12/19/2017,12/20/2017,12/21/2017,12/22/2017,12/25/2017,12/26/2017,12/27/2017,12/28/2017,12/29/2017,1/1/2018,1/2/2018,1/3/2018,1/4/2018,1/5/2018,1/8/2018,1/9/2018,1/10/2018,1/11/2018,1/12/2018,1/15/2018,1/16/2018,1/17/2018,1/18/2018,1/19/2018,1/22/2018,1/23/2018,1/24/2018,1/25/2018,1/26/2018,1/29/2018,1/30/2018,1/31/2018,2/1/2018,2/2/2018,2/5/2018,2/6/2018,2/7/2018,2/8/2018,2/9/2018,2/12/2018,2/13/2018,2/14/2018,2/15/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/26/2018,2/27/2018,2/28/2018,3/1/2018,3/2/2018,3/5/2018,3/6/2018,3/7/2018,3/8/2018,3/9/2018,3/12/2018,3/13/2018,3/14/2018,3/15/2018,3/16/2018,3/19/2018,3/20/2018,3/21/2018,3/22/2018,3/23/2018,3/26/2018,3/27/2018,3/28/2018,3/29/2018,3/30/2018,4/2/2018,4/3/2018,4/4/2018,4/5/2018,4/6/2018,4/9/2018,4/10/2018,4/11/2018,4/12/2018,4/13/2018,4/16/2018,4/17/2018,4/18/2018,4/19/2018,4/20/2018,4/23/2018,4/24/2018,4/25/2018,4/26/2018,4/27/2018,4/30/2018,5/1/2018,5/2/2018,5/3/2018,5/4/2018,5/7/2018,5/8/2018,5/9/2018,5/10/2018,5/11/2018,5/14/2018,5/15/2018,5/16/2018,5/17/2018,5/18/2018,5/21/2018,5/22/2018,5/23/2018,5/24/2018,5/25/2018,5/28/2018,5/29/2018,5/30/2018,5/31/2018,6/1/2018,6/4/2018,6/5/2018,6/6/2018,6/7/2018,6/8/2018,6/11/2018,6/12/2018,6/13/2018,6/14/2018,6/15/2018,6/18/2018,6/19/2018,6/20/2018,6/21/2018,6/22/2018,6/25/2018,6/26/2018,6/27/2018,6/28/2018,6/29/2018,7/2/2018,7/3/2018,7/4/2018,7/5/2018,7/6/2018,7/9/2018,7/10/2018,7/11/2018,7/12/2018,7/13/2018,7/16/2018,7/17/2018,7/18/2018,7/19/2018,7/20/2018,7/23/2018,7/24/2018,7/25/2018
End of Day Underlying Price Bid,EOD_UNDERLYING_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.83500004,15.68999958,15.52000046,15.52999973,15.58500004,15.58500004,15.61999989,15.73999977,15.63500023,15.73999977,15.73999977,15.82999992,15.80000019,15.81000042,15.84000015,15.93000031,16.02000046,15.92000008,15.88500023,15.85999966,15.85999966,15.80000019,16.19000053,15.94999981,16.31999969,15.96000004,16,15.80000019,15.97000027,16.11000061,16.04000092,16.14999962,16.01000023,16.02000046,15.89999962,15.44999981,15.64999962,15.39000034,15.14999962,15.64999962,15.72500038,15.94999981,16.04999924,16.36000061,16.31500053,16.31500053,16.70499992,18.37000084,18.34000015,18.34000015,18.20999908,18.27000046,18.05999947,17.84000015,18.30999947,17.98999977,18.01000023,18.29000092,18.14999962,18.35000038,18.09000015,18.07999992,17.84000015,17.80999947,17.69000053,17.54000092,17.39999962,17.31999969,17.09000015,16.45499992,16.70999908,16.59000015,16.48999977,16.04000092,16.04000092,15.60000038,16.11000061,16.10000038,16.29000092,15.9399004,15.81999969,16.05999947,16.12999916,16.37999916,16.12999916,16.30999947,16.52000046,16.59000015,16.71999931,16.62000084,16.5,16.5,16.44000053,16.60000038,16.39999962,16.25,16.42000008,16.50499916,16.29000092,16.44000053,16.57999992,16.69000053,15.85000038,15.90499973,16.12000084,15.92000008,16.03000069,16.05999947,16.22999954,16.11000061,16.10000038,15.93000031,16.19099998,16.30999947,16.12000084,16.12000084,16.04000092,16.19000053,16.09000015,16.13999939,16.05500031,16.57999992,16.56999969,16.45999908,16.48999977,16.44499969,16.35000038,16.29000092,16.32999992,16.30999947,16.57999992,16.40999985,16.40999985,16.36499977,16.36000061,16.13999939,16.13999939,16.21999931,16.19000053,16.10000038,16.37999916,16.37999916,16.37999916,16.52499962,16.55999947,16.56999969,16.55999947,16.46999931,16.48999977,16.37000084,16.53000069,16.77000046,16.85000038,16.85000038,16.78000069,16.87999916,16.95999908,17.28000069
End of Day Underlying Price Ask,EOD_UNDERLYING_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.83500004,15.68999958,15.52000046,15.52999973,15.58500004,15.58500004,15.61999989,15.73999977,15.63500023,15.73999977,15.73999977,15.82999992,15.80000019,15.81000042,15.84000015,15.93000031,16.02000046,15.92000008,15.88500023,15.85999966,15.85999966,15.80000019,16.19000053,15.94999981,16.31999969,15.96000004,16,15.80000019,15.97000027,16.11000061,16.04000092,16.14999962,16.01000023,16.02000046,15.89999962,15.44999981,15.64999962,15.39000034,15.14999962,15.64999962,15.72500038,15.94999981,16.04999924,16.36000061,16.31500053,16.31500053,16.70499992,18.37000084,18.34000015,18.34000015,18.20999908,18.27000046,18.05999947,17.84000015,18.30999947,17.98999977,18.01000023,18.29000092,18.14999962,18.35000038,18.09000015,18.07999992,17.84000015,17.80999947,17.69000053,17.54000092,17.39999962,17.31999969,17.09000015,16.45499992,16.70999908,16.59000015,16.48999977,16.04000092,16.04000092,15.60000038,16.11000061,16.10000038,16.29000092,15.9399004,15.81999969,16.05999947,16.12999916,16.37999916,16.12999916,16.30999947,16.52000046,16.59000015,16.71999931,16.62000084,16.5,16.5,16.44000053,16.60000038,16.39999962,16.25,16.42000008,16.50499916,16.29000092,16.44000053,16.57999992,16.69000053,15.85000038,15.90499973,16.12000084,15.92000008,16.03000069,16.05999947,16.22999954,16.11000061,16.10000038,15.93000031,16.19099998,16.30999947,16.12000084,16.12000084,16.04000092,16.19000053,16.09000015,16.13999939,16.05500031,16.57999992,16.56999969,16.45999908,16.48999977,16.44499969,16.35000038,16.29000092,16.32999992,16.30999947,16.57999992,16.40999985,16.40999985,16.36499977,16.36000061,16.13999939,16.13999939,16.21999931,16.19000053,16.10000038,16.37999916,16.37999916,16.37999916,16.52499962,16.55999947,16.56999969,16.55999947,16.46999931,16.48999977,16.37000084,16.53000069,16.77000046,16.85000038,16.85000038,16.78000069,16.87999916,16.95999908,17.28000069
End of Day Option Price Bid,EOD_OPTION_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4.9000001,4.9000001,4.9000001,5.19999981,4.80000019,4.80000019,4.9000001,5,5,5.4000001,5.4000001,5.19999981,5.4000001,5.0999999,5.69999981,5.30000019,5.30000019,5.5999999,5.4000001,5.4000001,5.4000001,5.5,5.4000001,5.30000019,5.5999999,5.30000019,5.4000001,5.0999999,5.4000001,5.4000001,5.30000019,5.5999999,5.30000019,5.4000001,5.30000019,4.9000001,4.80000019,4.5,4.5999999,4.69999981,5.19999981,4.9000001,5,5.9000001,6.4000001,6.4000001,6.80000019,6.30000019,8.30000019,8.30000019,8,8.19999981,8,7.80000019,7,8,8,8.19999981,8.19999981,8.39999962,8.10000038,8,7.4000001,7.19999981,7,7.5,7,6.9000001,6.80000019,6.4000001,6.19999981,6.19999981,6.0999999,6.0999999,6.0999999,5.4000001,6.19999981,6.19999981,6.19999981,6,5.9000001,3.70000005,6.19999981,4.9000001,6.0999999,5.69999981,5.9000001,6,6,6,6.5,6.30000019,5.80000019,5.9000001,5.80000019,5.5999999,5.69999981,6,5.5999999,5.9000001,5.9000001,6.0999999,5.30000019,5.5,5.5,5.5,5.4000001,5.4000001,5.5999999,5.5,5.5,5.4000001,5.5999999,5.5999999,5.5999999,5.5999999,5.5999999,5.5999999,5.5999999,5.5999999,5.4000001,5.9000001,6.0999999,5.80000019,5.80000019,5.9000001,5.69999981,5.69999981,5.69999981,5.69999981,5.9000001,5.9000001,5.80000019,4,5.80000019,5.5999999,5.5999999,5.5999999,5.5999999,5.5,5.80000019,5.9000001,5.9000001,5.5999999,5.69999981,5.69999981,5.9000001,6,5.80000019,5.5,5.5999999,6.30000019,6,6.19999981,5.9000001,6.30000019,6.4000001,6.5999999
End of Day Option Price Ask,EOD_OPTION_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6.80000019,6.5999999,6.69999981,6.0999999,6.80000019,6.80000019,6.80000019,6.9000001,6.80000019,6.4000001,6.4000001,7,6.80000019,7,6.69999981,7,7.0999999,7,7,7.0999999,7.0999999,6.69999981,7.30000019,7,7.4000001,7.0999999,7,6.9000001,6.69999981,7.0999999,7.0999999,6.80000019,7.0999999,6.9000001,7,6.5,6.5,6.69999981,6.4000001,6.30000019,6.5,6.5999999,7.5,7.0999999,6.80000019,6.80000019,7.0999999,8.80000019,8.80000019,8.69999981,8.60000038,8.60000038,8.5,8.19999981,8.60000038,8.30000019,8.30000019,8.60000038,8.39999962,8.69999981,8.39999962,8.39999962,8.10000038,8.80000019,8.60000038,8,8.39999962,8.10000038,8,7.30000019,7.30000019,7.4000001,7.30000019,7,7,6,6.4000001,6.4000001,6.80000019,6.30000019,6.19999981,6.4000001,6.4000001,7.5,6.4000001,7.19999981,7.30000019,7.30000019,7.0999999,7.30000019,7.30000019,7.30000019,7.19999981,7.4000001,7.30000019,7,7.19999981,7.4000001,7,7.19999981,7.30000019,7.5,6.5,6.69999981,6.9000001,6.80000019,6.69999981,6.80000019,7,6.80000019,6.80000019,6.69999981,6.80000019,6.9000001,6.80000019,6.80000019,6.4000001,6.9000001,6.80000019,6.9000001,6.80000019,7.19999981,7.19999981,7.5,7.19999981,7,6.9000001,7,7.30000019,7.5,9.5,9.5,9.5,9,9,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,10,9.5,9.5,9.5,10,10,10,9.5,10,10,10.5
Implied Volatility Using Ask Price,IVOL_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,78.079,74.987,83.406,59.616,83.47,83.47,82.187,82.274,82.097,65.259,65.259,85.191,78.377,85.294,73.838,82.885,83.755,83.346,84.879,88.858,88.858,76.73,87.415,84.222,87.694,88.634,83.93,86.367,73.414,84.584,86.176,71.329,88.348,80.548,88.585,84.892,79.516,95.763,92.34,71.744,77.071,75.163,107.791,81.242,68.618,68.618,66.21,75.419,77.204,71.532,73.549,70.237,76.295,70.916,68.686,69.237,68.182,71.053,66.33,74.543,71.398,72.305,67.229,106.466,102.561,80.301,106.544,96.407,101.648,95.319,85.58,96.06,95.742,100.262,100.262,70.634,66.683,67.617,81.989,71.318,72.986,72.279,68.097,115.941,68.597,106.355,102.712,99.86,81.956,99.368,105.622,105.622,103.767,107.468,109.962,101.335,104.665,115.62,104.599,108.994,110.628,117.125,102.501,108.002,110.949,116.93,106.628,114.795,118.559,113.599,116.296,119.903,112.818,106.715,111.805,111.805,98.221,124.545,124.575,129.078,130.235,130.504,132.157,158.617,139.07,131.347,126.55,138.475,164.027,179.248,294.678,306.402,309.15,275.468,278.257,332.249,335.517,334.197,329.238,337.936,331.774,335.462,335.462,334.149,335.918,348.011,353.244,404.349,367.742,381.302,387.257,419.376,420.279,427.489,394.827,458.051,460.786,493.712
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
