Start Date,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Implied Volatility Using Ask Price,IVOL_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,57.068,56.173,58.253,56.363,56.41,56.41,55.474,55.382,56.258,56.469,56.469,58.034,57.108,56.898,57.899,57.454,58.683,62.054,58.009,58.86,58.86,58.603,60.642,58.481,59.794,58.369,60.011,59.696,59.129,58.571,58.128,58.444,60.446,60.382,60.959,63.373,66.499,63.678,67.814,63.391,62.078,62.112,61.5,60.762,62.2,62.2,60.252,62.737,57.666,58.188,57.258,58.166,61.05,60.359,55.039,55.136,53.243,51.498,53.025,47.133,53.29,55.259,50.297,51.972,59.486,55.093,61.649,56.094,59.28,58.901,55.861,68.421,61.628,72.956,72.956,70.426,56.087,64.067,56.441,56.964,59.506,54.067,56.427,56.089,57.287,61.19,52.78,60.86,70.317,58.123,60.154,52.151,52.915,54.932,60.372,52.951,52.875,59.449,55.208,57.635,56.124,59.545,51.062,51.379,50.753,51.014,49.583,49.151,49.733,51.426,51.943,50.417,56.165,49.731,49.34,49.34,52.198,50.461,54.706,53.063,56.52,51.934,53.946,57.413,52.206,59.309,57.798,59.887,54.921,64.655,56.914,58.215,58.051,58.947,78.835,60.963,61.264,59.916,58.439,59.914,63.932,72.076,72.076,66.441,77.297,80.122,82.465,75.123,75.757,78.057,90.814,78.331,83.909,93.471,83.02,85.502,104.463,104.463
End of Day Option Price Ask,EOD_OPTION_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.89999998,1.89999998,1.95000005,1.79999995,1.79999995,1.79999995,1.70000005,1.64999998,1.60000002,1.60000002,1.60000002,1.35000002,1.29999995,1.35000002,1.60000002,1.54999995,1.54999995,1.70000005,1.70000005,1.70000005,1.70000005,1.64999998,2.1500001,2,2.1500001,2.20000005,2.25,2.1500001,2.29999995,2.25,2.04999995,1.70000005,1.64999998,1.29999995,1.20000005,1.29999995,1.35000002,1.20000005,1.29999995,1.14999998,1.10000002,1.10000002,1.20000005,1.14999998,1.14999998,1.14999998,1.10000002,1.20000005,1,1,0.94999999,1.04999995,1.04999995,1,0.30000001,0.40000001,0.55000001,0.60000002,0.55000001,0.44999999,0.55000001,0.64999998,0.5,0.44999999,0.64999998,0.5,0.60000002,0.44999999,0.5,0.40000001,0.34999999,0.60000002,0.44999999,0.69999999,0.69999999,0.64999998,0.55000001,0.75,0.44999999,0.44999999,0.44999999,0.34999999,0.40000001,0.40000001,0.44999999,0.55000001,0.34999999,0.5,0.80000001,0.44999999,0.44999999,0.30000001,0.30000001,0.40000001,1.14999998,1,1,1.14999998,0.94999999,0.94999999,0.94999999,1.04999995,0.80000001,0.85000002,0.75,0.75,0.69999999,0.75,0.75,1.10000002,1.20000005,1.25,1.79999995,1.14999998,1.25,1.25,1,1.20000005,1.70000005,1.70000005,2,2.25,2.29999995,2.0999999,2.04999995,2.29999995,2.4000001,2.54999995,2.29999995,2.8499999,2.79999995,2.54999995,2.4000001,2.5999999,3.5999999,2.4000001,2.5,2.0999999,1.60000002,1.79999995,2.45000005,2.75,2.75,2.70000005,2.9000001,3.5999999,3.29999995,3.29999995,3.29999995,3.29999995,3.4000001,2.95000005,3.29999995,3.5,3,3,3.5,3.5
End of Day Option Price Bid,EOD_OPTION_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.45000005,1.54999995,1.45000005,1.45000005,1.39999998,1.39999998,1.29999995,1.29999995,1.25,1.25,1.25,0.85000002,0.89999998,0.94999999,1.10000002,1.14999998,1.10000002,1.10000002,1.29999995,1.20000005,1.20000005,1.14999998,1.5,1.5,1.60000002,1.60000002,1.64999998,1.60000002,1.70000005,1.70000005,1.5,1.25,1.04999995,0.85000002,0.69999999,0.75,0.60000002,0.55000001,0.55000001,0.55000001,0.55000001,0.5,0.60000002,0.64999998,0.60000002,0.60000002,0.69999999,0.69999999,0.75,0.55000001,0.64999998,0.64999998,0.64999998,0.60000002,0.1,0.15000001,0.2,0.30000001,0.25,0.30000001,0.25,0.25,0.25,0.25,0.15000001,0.15000001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.2,0.15000001,0.2,0.2,0.15000001,0.2,0.2,0.15000001,0.2,0.1,0.2,0.15000001,0.2,0.15000001,0.15000001,0.15000001,0.15000001,0.2,0.40000001,0.2,0.1,0.15000001,0.25,0.1,0.25,0.40000001,0.40000001,0.60000002,0.5,0.55000001,0.55000001,0.55000001,0.55000001,0.80000001,0.89999998,1,1.29999995,0.89999998,1,1,0.75,0.69999999,1.29999995,1.45000005,1.54999995,1.95000005,2,1.75,1.79999995,1.85000002,1.89999998,1.70000005,2.04999995,2.1500001,2.5999999,2.25,2.0999999,2.1500001,2.20000005,2.04999995,2.25,1.75,1.5,1.60000002,2.25,2.1500001,2.1500001,2.5,2.45000005,3.20000005,2.75,2.95000005,2.95000005,3,2.54999995,2.75,2.8499999,3,2.75,2.75,2.6500001,2.6500001
End of Day Underlying Price Ask,EOD_UNDERLYING_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,17.84000015,18,17.85000038,17.75499916,17.77000046,17.77000046,17.68499947,17.60000038,17.36000061,17.35000038,17.35000038,16.51000023,16.53000069,16.72500038,17.30999947,17.25,17.09499931,17.05999947,17.63999939,17.54999924,17.54999924,17.52000046,18.53000069,18.45999908,18.64999962,19.01000023,18.90999985,18.73500061,19.20000076,19.17000008,18.81500053,17.89999962,17.53000069,16.56999969,16.18000031,16.26000023,16.04999924,15.98999977,15.81000042,15.93999958,16.03000069,16.07010078,16.51000023,16.46500015,16.28000069,16.28000069,16.48999977,16.46999931,16.48999977,16.43000031,16.46999931,16.72999954,16.35000038,16.29999924,13.68999958,14.49499989,15.61999989,16.13999939,15.67000008,16.06999969,15.72999954,15.94999981,15.98999977,15.48999977,15.40999985,15.31999969,14.89999962,14.97999954,14.92000008,14.38000011,14.59000015,14.30000019,14.46000004,14.31000042,14.31000042,14.51000023,15.95979977,15.85999966,15.46000004,15.43000031,15.14999962,15.31499958,15.31000042,15.39000034,15.53999996,15.65999985,15.69999981,15.51000023,15.73999977,15.59000015,15.44999981,15.63000011,15.56000042,16.04000092,18.27000046,18.84499931,18.92000008,18.59000015,18.34000015,18.28000069,18.47999954,18.43000031,18.62000084,18.79999924,18.54000092,18.57999992,18.60000038,18.875,18.84000015,19.77000046,20.06500053,20.40500069,21.19000053,20.25,20.56999969,20.56999969,19.73999977,20.5,21.29999924,21.45499992,21.88999939,22.73999977,22.70000076,22.07999992,22.42000008,22.44000053,22.76000023,22.94000053,22.84000015,23.18000031,23.64999962,23.20000076,22.97999954,23.29000092,23.80780029,22.99500084,23.18000031,22.61000061,21.76000023,22.12000084,23.19000053,23.27000046,23.27000046,23.55999947,23.40999985,24.48999977,23.99500084,24.34000015,24.35000038,24.30999947,24.11000061,23.97999954,24.34499931,24.35000038,24.01499939,24.10499954,24.29000092,24.29000092
End of Day Underlying Price Bid,EOD_UNDERLYING_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,17.84000015,18,17.85000038,17.75499916,17.77000046,17.77000046,17.68499947,17.60000038,17.36000061,17.35000038,17.35000038,16.51000023,16.53000069,16.72500038,17.30999947,17.25,17.09499931,17.05999947,17.63999939,17.54999924,17.54999924,17.52000046,18.53000069,18.45999908,18.64999962,19.01000023,18.90999985,18.73500061,19.20000076,19.17000008,18.81500053,17.89999962,17.53000069,16.56999969,16.18000031,16.26000023,16.04999924,15.98999977,15.81000042,15.93999958,16.03000069,16.07010078,16.51000023,16.46500015,16.28000069,16.28000069,16.48999977,16.46999931,16.48999977,16.43000031,16.46999931,16.72999954,16.35000038,16.29999924,13.68999958,14.49499989,15.61999989,16.13999939,15.67000008,16.06999969,15.72999954,15.94999981,15.98999977,15.48999977,15.40999985,15.31999969,14.89999962,14.97999954,14.92000008,14.92000008,14.92000008,14.92000008,14.92000008,14.92000008,14.92000008,14.51000023,15.95979977,15.85999966,15.46000004,15.43000031,15.14999962,15.31499958,15.31000042,15.39000034,15.53999996,15.65999985,15.69999981,15.51000023,15.73999977,15.59000015,15.44999981,15.63000011,15.56000042,16.04000092,18.27000046,18.84499931,18.92000008,18.59000015,18.34000015,18.28000069,18.47999954,18.43000031,18.62000084,18.79999924,18.54000092,18.57999992,18.60000038,18.875,18.84000015,19.77000046,20.06500053,20.40500069,21.19000053,20.25,20.56999969,20.56999969,19.73999977,20.5,21.29999924,21.45499992,21.88999939,22.73999977,22.70000076,22.07999992,22.42000008,22.44000053,22.76000023,22.94000053,22.84000015,23.18000031,23.64999962,23.20000076,22.97999954,23.29000092,23.80780029,22.99500084,23.18000031,22.61000061,21.76000023,22.12000084,23.19000053,23.27000046,23.27000046,23.55999947,23.40999985,24.48999977,23.99500084,24.34000015,24.35000038,24.30999947,24.11000061,23.97999954,24.34499931,24.35000038,24.01499939,24.10499954,24.29000092,24.29000092
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESIO US 08/17/18 C10 Equity,Dates,43059,11/21/2017,11/22/2017,11/23/2017,11/24/2017,11/27/2017,11/28/2017,11/29/2017,11/30/2017,12/1/2017,12/4/2017,12/5/2017,12/6/2017,12/7/2017,12/8/2017,12/11/2017,12/12/2017,12/13/2017,12/14/2017,12/15/2017,12/18/2017,12/19/2017,12/20/2017,12/21/2017,12/22/2017,12/25/2017,12/26/2017,12/27/2017,12/28/2017,12/29/2017,1/1/2018,1/2/2018,1/3/2018,1/4/2018,1/5/2018,1/8/2018,1/9/2018,1/10/2018,1/11/2018,1/12/2018,1/15/2018,1/16/2018,1/17/2018,1/18/2018,1/19/2018,1/22/2018,1/23/2018,1/24/2018,1/25/2018,1/26/2018,1/29/2018,1/30/2018,1/31/2018,2/1/2018,2/2/2018,2/5/2018,2/6/2018,2/7/2018,2/8/2018,2/9/2018,2/12/2018,2/13/2018,2/14/2018,2/15/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/26/2018,2/27/2018,2/28/2018,3/1/2018,3/2/2018,3/5/2018,3/6/2018,3/7/2018,3/8/2018,3/9/2018,3/12/2018,3/13/2018,3/14/2018,3/15/2018,3/16/2018,3/19/2018,3/20/2018,3/21/2018,3/22/2018,3/23/2018,3/26/2018,3/27/2018,3/28/2018,3/29/2018,3/30/2018,4/2/2018,4/3/2018,4/4/2018,4/5/2018,4/6/2018,4/9/2018,4/10/2018,4/11/2018,4/12/2018,4/13/2018,4/16/2018,4/17/2018,4/18/2018,4/19/2018,4/20/2018,4/23/2018,4/24/2018,4/25/2018,4/26/2018,4/27/2018,4/30/2018,5/1/2018,5/2/2018,5/3/2018,5/4/2018,5/7/2018,5/8/2018,5/9/2018,5/10/2018,5/11/2018,5/14/2018,5/15/2018,5/16/2018,5/17/2018,5/18/2018,5/21/2018,5/22/2018,5/23/2018,5/24/2018,5/25/2018,5/28/2018,5/29/2018,5/30/2018,5/31/2018,6/1/2018,6/4/2018,6/5/2018,6/6/2018,6/7/2018,6/8/2018,6/11/2018,6/12/2018,6/13/2018,6/14/2018,6/15/2018,6/18/2018,6/19/2018,6/20/2018,6/21/2018,6/22/2018,6/25/2018,6/26/2018,6/27/2018,6/28/2018,6/29/2018,7/2/2018,7/3/2018,7/4/2018,7/5/2018,7/6/2018,7/9/2018,7/10/2018,7/11/2018,7/12/2018,7/13/2018,7/16/2018,7/17/2018,7/18/2018,7/19/2018,7/20/2018,7/23/2018,7/24/2018,7/25/2018
Implied Volatility Using Ask Price,IVOL_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,162.027,140.381,137.718,145.847,141.098,141.71,123.546,129.95,125.956,91.841,174.991,143.756,143.756,101.836,161.766,214.086,153.214,178.975,184.35,168.985,196.95,201.789,253.859,233.227,177.457,183.126,219.532,219.532
End of Day Option Price Ask,EOD_OPTION_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9.30000019,8.10000038,8.10000038,8.10000038,7.5,6.9000001,7.19999981,6.9000001,6.4000001,6,6.9000001,6.0999999,6.0999999,6.30000019,6.80000019,8.30000019,8,7.80000019,8.30000019,7.80000019,8.19999981,8.5,9.5,8.89999962,8.30000019,8.10000038,8.19999981,8.19999981
End of Day Option Price Bid,EOD_OPTION_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6.30000019,6.4000001,7.30000019,7.0999999,6.69999981,5.5999999,6.5,6,5.19999981,5.80000019,5.5999999,5.0999999,5.0999999,5.80000019,5.19999981,6.69999981,7.4000001,7,7.5,7,7.30000019,7.5999999,8.30000019,7.19999981,7.80000019,7.5,7.4000001,7.4000001
End of Day Underlying Price Ask,EOD_UNDERLYING_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,18.45499992,17.43000031,17.47999954,17.38999939,16.80500031,16.18000031,16.75499916,16.36000061,15.86999989,15.78999996,15.85999966,15.39000034,15.39000034,16.08499908,16.03499985,17.15500069,17.59000015,17.09499931,17.62999916,17.25,17.5,17.81999969,18.42000008,18.02000046,17.90999985,17.73010063,17.57500076,17.57500076
