Start Date,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DORM US 08/17/18 C35 Equity,Dates,43059,11/21/2017,11/22/2017,11/23/2017,11/24/2017,11/27/2017,11/28/2017,11/29/2017,11/30/2017,12/1/2017,12/4/2017,12/5/2017,12/6/2017,12/7/2017,12/8/2017,12/11/2017,12/12/2017,12/13/2017,12/14/2017,12/15/2017,12/18/2017,12/19/2017,12/20/2017,12/21/2017,12/22/2017,12/25/2017,12/26/2017,12/27/2017,12/28/2017,12/29/2017,1/1/2018,1/2/2018,1/3/2018,1/4/2018,1/5/2018,1/8/2018,1/9/2018,1/10/2018,1/11/2018,1/12/2018,1/15/2018,1/16/2018,1/17/2018,1/18/2018,1/19/2018,1/22/2018,1/23/2018,1/24/2018,1/25/2018,1/26/2018,1/29/2018,1/30/2018,1/31/2018,2/1/2018,2/2/2018,2/5/2018,2/6/2018,2/7/2018,2/8/2018,2/9/2018,2/12/2018,2/13/2018,2/14/2018,2/15/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/26/2018,2/27/2018,2/28/2018,3/1/2018,3/2/2018,3/5/2018,3/6/2018,3/7/2018,3/8/2018,3/9/2018,3/12/2018,3/13/2018,3/14/2018,3/15/2018,3/16/2018,3/19/2018,3/20/2018,3/21/2018,3/22/2018,3/23/2018,3/26/2018,3/27/2018,3/28/2018,3/29/2018,3/30/2018,4/2/2018,4/3/2018,4/4/2018,4/5/2018,4/6/2018,4/9/2018,4/10/2018,4/11/2018,4/12/2018,4/13/2018,4/16/2018,4/17/2018,4/18/2018,4/19/2018,4/20/2018,4/23/2018,4/24/2018,4/25/2018,4/26/2018,4/27/2018,4/30/2018,5/1/2018,5/2/2018,5/3/2018,5/4/2018,5/7/2018,5/8/2018,5/9/2018,5/10/2018,5/11/2018,5/14/2018,5/15/2018,5/16/2018,5/17/2018,5/18/2018,5/21/2018,5/22/2018,5/23/2018,5/24/2018,5/25/2018,5/28/2018,5/29/2018,5/30/2018,5/31/2018,6/1/2018,6/4/2018,6/5/2018,6/6/2018,6/7/2018,6/8/2018,6/11/2018,6/12/2018,6/13/2018,6/14/2018,6/15/2018,6/18/2018,6/19/2018,6/20/2018,6/21/2018,6/22/2018,6/25/2018,6/26/2018,6/27/2018,6/28/2018,6/29/2018,7/2/2018,7/3/2018,7/4/2018,7/5/2018,7/6/2018,7/9/2018,7/10/2018,7/11/2018,7/12/2018,7/13/2018,7/16/2018,7/17/2018,7/18/2018,7/19/2018,7/20/2018,7/23/2018,7/24/2018,7/25/2018
End of Day Underlying Price Bid,EOD_UNDERLYING_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,62.95000076,62.70999908,62.72999954,63.20999908,61.61999893,61.61999893,61.95000076,62.29000092,62.97999954,61.11000061,61.11000061,62.20999908,69,70.36499786,71.40000153,70.30500031,69.04000092,69.73000336,70.94000244,71.68000031,71.68000031,71.97000122,72.51999664,72.47000122,73.55999756,74.97000122,73.51010132,74.74500275,74.61499786,75.20999908,74.98000336,74.23999786,75.40000153,75.55500031,74.02999878,71.75,72.02999878,72.72000122,71.92500305,70.34999847,71.34300232,73.05999756,74.79000092,74.93000031,76.41000366,76.41000366,77.55999756,75.38999939,72.27999878,73.41000366,73.16500092,71.06999969,69.01999664,68.19000244,70.04499817,70.76999664,72.06999969,72.55000305,72.41999817,72.52999878,69.68000031,69.49990082,68.66000366,68.83999634,70.75,69.23999786,68.72000122,68.72000122,65.48999786,64.04000092,64.98000336,64.18000031,65.47000122,66.27999878,66.27999878,65.02999878,65.98999786,67.69999695,68.16000366,67.48999786,67.56999969,68.51000214,69,69.5,69.26000214,69.51999664,70.01999664,68.73999786,67.33000183,66.26999664,66.20999908,66.16999817,65.43499756,67.17500305,66.37999725,64.45500183,64.13500214,64.69000244,64.05000305,65.22000122,65.33000183,66.30010223,65.70999908,65.30000305,65.04000092,65.69999695,65.38999939,65.44999695,65.73000336,65.9701004,66,65.06999969,65.83000183,65.86000061,65.36000061,65.36000061,64.41999817,65.5,64.48999786,65.79000092,65.98999786,66.36000061,67.29499817,68.48999786,68.97499847,70,69.72499847,69.26000214,70.30000305,70.25,70.58999634,71.30999756,71.23000336,71.76000214,72.40000153,70.83000183,71.43000031,70.76999664,69.94000244,68.29000092,70,70.27999878,70.27999878,72.36000061,71.58499908,71.90000153,71.58000183,70.65000153,70.48000336,70.81999969,70.55000305,70.98000336,73.19000244,74.58999634,73.12000275,72.68000031,71.33999634,71.33999634
End of Day Underlying Price Ask,EOD_UNDERLYING_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,62.95000076,62.70999908,62.72999954,63.20999908,61.61999893,61.61999893,61.95000076,62.29000092,62.97999954,61.11000061,61.11000061,62.20999908,69,70.36499786,71.40000153,70.30500031,69.04000092,69.73000336,70.94000244,71.68000031,71.68000031,71.97000122,72.51999664,72.47000122,73.55999756,74.97000122,73.51010132,74.74500275,74.61499786,75.20999908,74.98000336,74.23999786,75.40000153,75.55500031,74.02999878,71.75,72.02999878,72.72000122,71.92500305,70.34999847,71.34300232,73.05999756,74.79000092,74.93000031,76.41000366,76.41000366,77.55999756,75.38999939,72.27999878,73.41000366,73.16500092,71.06999969,69.01999664,68.19000244,70.04499817,70.76999664,72.06999969,72.55000305,72.41999817,72.52999878,69.68000031,69.49990082,68.66000366,68.83999634,70.75,69.23999786,68.72000122,68.72000122,65.48999786,64.04000092,64.98000336,64.18000031,65.47000122,66.27999878,66.27999878,65.02999878,65.98999786,67.69999695,68.16000366,67.48999786,67.56999969,68.51000214,69,69.5,69.26000214,69.51999664,70.01999664,68.73999786,67.33000183,66.26999664,66.20999908,66.16999817,65.43499756,67.17500305,66.37999725,64.45500183,64.13500214,64.69000244,64.05000305,65.22000122,65.33000183,66.30010223,65.70999908,65.30000305,65.04000092,65.69999695,65.38999939,65.44999695,65.73000336,65.9701004,66,65.06999969,65.83000183,65.86000061,65.36000061,65.36000061,64.41999817,65.5,64.48999786,65.79000092,65.98999786,66.36000061,67.29499817,68.48999786,68.97499847,70,69.72499847,69.26000214,70.30000305,70.25,70.58999634,71.30999756,71.23000336,71.76000214,72.40000153,70.83000183,71.43000031,70.76999664,69.94000244,68.29000092,70,70.27999878,70.27999878,72.36000061,71.58499908,71.90000153,71.58000183,70.65000153,70.48000336,70.81999969,70.55000305,70.98000336,73.19000244,74.58999634,73.12000275,72.68000031,71.33999634,71.33999634
End of Day Option Price Bid,EOD_OPTION_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.10000038,26.10000038,26.10000038,26.70000076,25.29999924,25.29999924,25.5,25.79999924,26.29999924,24.70000076,24.70000076,26,32.29999924,33.5,34.5,33.59999847,32.09999847,33,34.20000076,35,35,35.20000076,35.59999847,35.59999847,36.79999924,38.09999847,37.09999847,38,38,38.5,38.09999847,37.59999847,39,39,37.59999847,35,35.5,37.90000153,37.59999847,35.90000153,37.20000076,38.40000153,40.29999924,39.70000076,41.90000153,41.90000153,42.90000153,41.5,38.29999924,38.29999924,38.09999847,36.20000076,34.79999924,33.20000076,35.20000076,36.20000076,37.20000076,37.79999924,37.40000153,37.70000076,33.5,34.90000153,34.09999847,33.90000153,35.5,33.20000076,34.09999847,32.79999924,31.20000076,29.89999962,29.5,28.79999924,29.70000076,31.60000038,31.60000038,29.70000076,30.5,31.60000038,33.40000153,32,32.90000153,33.59999847,32.79999924,34.5,34.70000076,33.90000153,34.20000076,33.90000153,32.5,31.5,31.20000076,31.60000038,30.5,32.29999924,31.5,28.29999924,27.79999924,29.29999924,27,28.5,30.20000076,31.39999962,30.5,30.10000038,28,28.5,28.5,28.79999924,28.70000076,29.20000076,28.70000076,28,28.5,28.70000076,28.39999962,28.39999962,28,28.29999924,27.5,28.5,29.39999962,29.10000038,30.10000038,31.5,31.70000076,33.09999847,32.59999847,32,33.09999847,33.09999847,33.09999847,34,34.09999847,34.29999924,35.09999847,33.59999847,34.20000076,33.79999924,33,31.10000038,32.70000076,33,33,35.09999847,34.5,34.70000076,34.20000076,33.5,33.09999847,33.5,33.09999847,33.70000076,35.79999924,37.09999847,36.09999847,35.29999924,33.90000153,33.90000153
End of Day Option Price Ask,EOD_OPTION_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,31.5,31,31,31.5,29.79999924,29.79999924,30.20000076,30.5,30.79999924,29.5,29.5,30.39999962,37,38,39.29999924,38.29999924,37,37.5,39,39.79999924,39.79999924,40,40.40000153,40.40000153,41.5,43,41.79999924,42.79999924,42.5,43,42.90000153,42.40000153,43.59999847,43.59999847,42.40000153,39.79999924,40.20000076,39.40000153,38.79999924,37.59999847,38,39.40000153,41.40000153,41.20000076,42.79999924,42.79999924,43.70000076,42.09999847,38.70000076,39.59999847,39.40000153,37.29999924,35.09999847,34.40000153,36.29999924,37,38.09999847,38.70000076,38.40000153,38.59999847,35.70000076,35.70000076,34.79999924,34.70000076,36.70000076,35.79999924,34.59999847,36.20000076,33,30.60000038,31.20000076,30.20000076,33,32.70000076,32.70000076,31.60000038,32.20000076,33.90000153,34.20000076,34.20000076,33.59999847,34.40000153,35.29999924,35.29999924,36.09999847,36.40000153,37.79999924,34.70000076,33.09999847,32.09999847,32.20000076,32,31.29999924,33,33.09999847,32.40000153,30.79999924,31.79999924,29.70000076,31.20000076,31.29999924,31.79999924,31.39999962,31,32.40000153,33.40000153,33.09999847,33,33.5,33.40000153,33.5,32.70000076,33.40000153,33.40000153,33,33,32.20000076,33,32.20000076,32.70000076,33.59999847,33.5,34.5,35.90000153,36.5,37.79999924,37.09999847,36.79999924,37,37.79999924,38,38.5,38.79999924,39,40,38.40000153,38.70000076,38.40000153,37.5,36,37,37.79999924,37.79999924,39.40000153,39.20000076,39.5,39,38.40000153,37.90000153,38.20000076,38,38.5,40.40000153,42,40.79999924,40,38.40000153,38.40000153
Implied Volatility Using Ask Price,IVOL_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,81.291,78.487,78.527,79.6,76.73,76.73,78.512,78.915,75.864,80.183,80.183,79.678,85.672,83.068,87.698,88.691,86.845,85.217,90.032,91.632,91.632,91.746,90.654,91.366,92.989,96.013,97.347,95.908,94.398,93.958,96.393,98.85,99.591,97.681,100.062,94.139,96.437,76.863,78.77,83.19,74.587,70.24,77.946,71.587,76.615,76.615,72.709,82.893,74.765,71.275,72.637,70.39,65.466,68.408,72.209,72.785,69.74,73.212,69.34,71.415,71.382,74.121,72.924,65.486,70.058,82.163,66.452,98.343,94.789,77.13,72.156,66.946,97.385,80.308,80.308,82.735,76.621,78.687,75.604,89.991,76.401,74.296,85.507,73.809,97.722,100.144,116.297,78.693,71.571,73.129,77.98,73.921,74.363,75.854,97.435,118.037,95.535,105.549,70.282,82.933,84.44,69.936,76.512,76.662,116.561,125.733,125.684,123.552,128.713,123.658,127.092,128.431,129.874,130.545,131.997,131.997,136.009,133.305,136.334,123.083,141.222,133.099,137.377,145.231,149.729,160.909,152.279,156.517,139.772,160.992,162.34,159.678,170.05,164.821,176.238,176.881,172.584,181.915,180.36,181.984,173.236,190.196,190.196,186.057,202.64,210.503,207.05,216.958,210.236,212.666,224.559,231.459,231.462,245.844,255.386,256.407,247.455,247.455
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLOW US 08/17/18 C20 Equity,Dates,43059,11/21/2017,11/22/2017,11/23/2017,11/24/2017,11/27/2017,11/28/2017,11/29/2017,11/30/2017,12/1/2017,12/4/2017,12/5/2017,12/6/2017,12/7/2017,12/8/2017,12/11/2017,12/12/2017,12/13/2017,12/14/2017,12/15/2017,12/18/2017,12/19/2017,12/20/2017,12/21/2017,12/22/2017,12/25/2017,12/26/2017,12/27/2017,12/28/2017,12/29/2017,1/1/2018,1/2/2018,1/3/2018,1/4/2018,1/5/2018,1/8/2018,1/9/2018,1/10/2018,1/11/2018,1/12/2018,1/15/2018,1/16/2018,1/17/2018,1/18/2018,1/19/2018,1/22/2018,1/23/2018,1/24/2018,1/25/2018,1/26/2018,1/29/2018,1/30/2018,1/31/2018,2/1/2018,2/2/2018,2/5/2018,2/6/2018,2/7/2018,2/8/2018,2/9/2018,2/12/2018,2/13/2018,2/14/2018,2/15/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/26/2018,2/27/2018,2/28/2018,3/1/2018,3/2/2018,3/5/2018,3/6/2018,3/7/2018,3/8/2018,3/9/2018,3/12/2018,3/13/2018,3/14/2018,3/15/2018,3/16/2018,3/19/2018,3/20/2018,3/21/2018,3/22/2018,3/23/2018,3/26/2018,3/27/2018,3/28/2018,3/29/2018,3/30/2018,4/2/2018,4/3/2018,4/4/2018,4/5/2018,4/6/2018,4/9/2018,4/10/2018,4/11/2018,4/12/2018,4/13/2018,4/16/2018,4/17/2018,4/18/2018,4/19/2018,4/20/2018,4/23/2018,4/24/2018,4/25/2018,4/26/2018,4/27/2018,4/30/2018,5/1/2018,5/2/2018,5/3/2018,5/4/2018,5/7/2018,5/8/2018,5/9/2018,5/10/2018,5/11/2018,5/14/2018,5/15/2018,5/16/2018,5/17/2018,5/18/2018,5/21/2018,5/22/2018,5/23/2018,5/24/2018,5/25/2018,5/28/2018,5/29/2018,5/30/2018,5/31/2018,6/1/2018,6/4/2018,6/5/2018,6/6/2018,6/7/2018,6/8/2018,6/11/2018,6/12/2018,6/13/2018,6/14/2018,6/15/2018,6/18/2018,6/19/2018,6/20/2018,6/21/2018,6/22/2018,6/25/2018,6/26/2018,6/27/2018,6/28/2018,6/29/2018,7/2/2018,7/3/2018,7/4/2018,7/5/2018,7/6/2018,7/9/2018,7/10/2018,7/11/2018,7/12/2018,7/13/2018,7/16/2018,7/17/2018,7/18/2018,7/19/2018,7/20/2018,7/23/2018,7/24/2018,7/25/2018
End of Day Underlying Price Bid,EOD_UNDERLYING_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,38.15000153,37.34999847,37.34999847,38.40000153,38.40000153,38.40000153,38.04999924,37.95000076,37.875,37.90000153,37.90000153,38.25,38.54999924,39.79999924,40,40.09999847,40,40,41.15000153,40.47499847,40.47499847,40.5,40.67499924,40.17499924,41.20000076,40.79999924,41.34999847,41.84999847,42.54999924,42.40000153,42,41.70000076,41.17499924,41.20000076,39.75,38.04999924,38.29999924,38.40000153,37.25,37.54999924,37.59999847,37.54999924,37.65000153,37.90000153,37.65000153,37.65000153,37.45000076,37.29999924,37.40000153,37.65000153,38,43.95500183,44.72499847,43.40000153,43,43.34999847,43.79999924,45.45000076,45.59999847,46.40000153,47,46.92499924,46.54999924,46.54999924,46.65000153,46.02500153,45.77500153,45.57500076,44.29999924,43.09999847,43.34999847,42.59999847,42.90000153,43.45000076,43.45000076,42.34999847,42.84999847,43.75,44.95000076,43.70000076,42.95000076,43.84999847,43.09999847,43.65000153,43.70000076,44.59999847,44.79999924,45.5,45.79999924,45.40000153,44.70000076,43.125,42.84999847,42.5,42.45000076,41.90000153,41.5,41.40000153,41.20000076,41.90000153,42.74850082,44.25,44.57500076,44.40000153,44.65000153,43.75,44,44.34999847,44.54999924,46.20000076,46.65000153,46.09999847,45.72499847,46.09999847,46.09999847,46.09999847,46.09999847,47.29999924,46.04999924,47.04999924,47.20000076,47.5,47.90000153,47.04999924,46.52500153,47.15000153,47.84999847,47.15000153,47.84999847,47.59999847,47.70000076,47.70000076,48.82500076,47,47.15000153,47.15000153,47.5,47.15000153,47.20000076,48.15000153,47.90000153,47.65000153,47.65000153,48.90000153,48.40000153,49.45000076,49,47.90000153,47.79999924,48,47.09999847,47.59999847,48.65000153,48.90000153,48.54999924,48.20000076,47.84999847,47.84999847
End of Day Underlying Price Ask,EOD_UNDERLYING_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,38.15000153,37.34999847,37.34999847,38.40000153,38.40000153,38.40000153,38.04999924,37.95000076,37.875,37.90000153,37.90000153,38.25,38.54999924,39.79999924,40,40.09999847,40,40,41.15000153,40.47499847,40.47499847,40.5,40.67499924,40.17499924,41.20000076,40.79999924,41.34999847,41.84999847,42.54999924,42.40000153,42,41.70000076,41.17499924,41.20000076,39.75,38.04999924,38.29999924,38.40000153,37.25,37.54999924,37.59999847,37.54999924,37.65000153,37.90000153,37.65000153,37.65000153,37.45000076,37.29999924,37.40000153,37.65000153,38,43.95500183,44.72499847,43.40000153,43,43.34999847,43.79999924,45.45000076,45.59999847,46.40000153,47,46.92499924,46.54999924,46.54999924,46.65000153,46.02500153,45.77500153,45.57500076,44.29999924,43.09999847,43.34999847,42.59999847,42.90000153,43.45000076,43.45000076,42.34999847,42.84999847,43.75,44.95000076,43.70000076,42.95000076,43.84999847,43.09999847,43.65000153,43.70000076,44.59999847,44.79999924,45.5,45.79999924,45.40000153,44.70000076,43.125,42.84999847,42.5,42.45000076,41.90000153,41.5,41.40000153,41.20000076,41.90000153,42.74850082,44.25,44.57500076,44.40000153,44.65000153,43.75,44,44.34999847,44.54999924,46.20000076,46.65000153,46.09999847,45.72499847,46.09999847,46.09999847,46.09999847,46.09999847,47.29999924,46.04999924,47.04999924,47.20000076,47.5,47.90000153,47.04999924,46.52500153,47.15000153,47.84999847,47.15000153,47.84999847,47.59999847,47.70000076,47.70000076,48.82500076,47,47.15000153,47.15000153,47.5,47.15000153,47.20000076,48.15000153,47.90000153,47.65000153,47.65000153,48.90000153,48.40000153,49.45000076,49,47.90000153,47.79999924,48,47.09999847,47.59999847,48.65000153,48.90000153,48.54999924,48.20000076,47.84999847,47.84999847
End of Day Option Price Bid,EOD_OPTION_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.89999962,17,16.89999962,17.89999962,18,18,17.60000038,17.89999962,17.39999962,17.20000076,17.20000076,18.10000038,18.20000076,19.39999962,19.5,19.70000076,19.89999962,19.5,20.60000038,19.89999962,19.89999962,19.60000038,20.29999924,19.70000076,20.5,20.5,20.5,21.39999962,21.70000076,22.10000038,21.5,21.39999962,20.5,20.39999962,19.10000038,17.29999924,17.20000076,17.5,16.79999924,16.5,16.70000076,16.5,16.70000076,17,17.20000076,17.20000076,16.70000076,16.79999924,17.20000076,17.29999924,17.29999924,23.5,23.89999962,22.60000038,22.70000076,22.79999924,23.29999924,24.89999962,25.20000076,25.79999924,26.60000038,26.20000076,26.29999924,26.29999924,25.89999962,25.70000076,25.29999924,25.20000076,23.89999962,22.89999962,22.79999924,22.20000076,22.29999924,23.20000076,23.20000076,21.79999924,21.89999962,22.89999962,23.89999962,23.10000038,22.79999924,22.70000076,23,23.29999924,23.20000076,24.39999962,24.5,25.5,25.60000038,25.20000076,24.39999962,23,22.79999924,22.39999962,22.20000076,21.79999924,21.20000076,21,21.10000038,21.70000076,22,23.70000076,24.39999962,23.70000076,24.39999962,23.39999962,23.60000038,24.10000038,24.10000038,25.70000076,26.10000038,25.39999962,25.39999962,25.60000038,25.89999962,25.89999962,25.5,27,25.60000038,26.5,26.39999962,27,27.29999924,26.5,26.29999924,26.5,27.29999924,26.60000038,27.10000038,27.39999962,27.10000038,27.20000076,28.20000076,24.79999924,26.70000076,26.5,27.29999924,26.70000076,26.89999962,27.5,27.5,27.29999924,27.29999924,28.29999924,27.70000076,28.70000076,28.39999962,27.5,27.60000038,27.5,26.70000076,27,27.89999962,28.10000038,27.89999962,27.60000038,27.29999924,27.29999924
End of Day Option Price Ask,EOD_OPTION_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,19.10000038,18.29999924,18.20000076,18.89999962,19.10000038,19.10000038,18.79999924,18.39999962,19,18.5,18.5,18.89999962,19.5,20.60000038,20.70000076,20.89999962,20.39999962,20.5,21.60000038,20.89999962,20.89999962,21.10000038,21.60000038,20.70000076,21.60000038,21.29999924,21.89999962,22.5,23,23.20000076,22.89999962,22.70000076,22.10000038,21.5,20.79999924,18.89999962,19.10000038,19.29999924,18.5,18.89999962,18.39999962,18.10000038,18.39999962,18.89999962,18.39999962,18.39999962,18.20000076,18.10000038,17.79999924,17.89999962,18.79999924,24.60000038,25.70000076,24.29999924,23.5,24.20000076,24,26.29999924,26,26.60000038,27.5,27.70000076,27.20000076,27.20000076,27,26.20000076,26.10000038,26.20000076,24.70000076,24.10000038,23.89999962,23.39999962,23.5,24.29999924,24.29999924,23,23.39999962,24.10000038,25.20000076,24.39999962,24.39999962,24.70000076,23.70000076,24,24.39999962,24.89999962,25.39999962,25.79999924,26.29999924,25.79999924,25.10000038,23.5,23.29999924,22.79999924,22.89999962,22.79999924,21.89999962,22.10000038,21.89999962,22.20000076,23.20000076,24.5,24.89999962,25,24.89999962,24.10000038,24.39999962,24.60000038,24.89999962,26.60000038,27,26.70000076,26.39999962,26.70000076,26.39999962,26.39999962,26.79999924,27.70000076,26.70000076,27.5,27.79999924,28.20000076,28.5,28,26.89999962,27.39999962,28.10000038,27.79999924,28,28.20000076,30.20000076,29,31.39999962,29.29999924,29.60000038,28,29.79999924,28.39999962,28.5,29.10000038,29.29999924,28.5,28.5,29.60000038,30.89999962,30.20000076,30.5,30.39999962,28.89999962,30.39999962,29,28.5,29.70000076,30.10000038,29.60000038,29.39999962,29.89999962,29.89999962
Implied Volatility Using Ask Price,IVOL_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,71.853,70.07,67.295,61.027,66.651,66.651,67.169,58.945,76.418,64.146,64.146,67.685,75.359,74.176,71.056,76.285,63.968,67.484,68.117,65.748,65.748,71.751,80.706,69.609,67.665,70.08,74.077,77.609,73.291,83.019,86.042,88.003,84.257,65.376,84.516,77.197,81.647,84.35,87.402,91.278,78.76,71.263,80.636,86.456,79.499,79.499,76.69,78.984,67.951,62.763,82.341,91.312,101.856,97.437,85.852,98.162,75.348,101.215,87.253,80.437,94.471,103.489,99.185,99.881,89.487,81.456,87.808,91.035,79.079,100.268,85.937,94.282,88.029,98.493,98.493,90.737,87.995,80.201,76.052,96.827,120.193,104.298,94.042,83.606,100.375,83.791,100.003,86.064,98.416,93.051,93.065,89.174,92.938,84.2,93.351,112.064,90.841,105.005,105.325,87.972,100.279,91.388,97.572,112.139,93.744,100.817,105.34,96.641,104.83,112.449,111.507,124.687,128.325,126.731,111.137,111.137,136.23,124.803,135.072,128.032,139.47,146.242,143.293,158.258,129.808,126.938,130.977,153.289,125.978,154.642,226.445,181.85,236.168,223.15,231.103,167.917,235.306,192.037,196.537,183.312,212.09,184.204,184.204,182.401,273.614,196.979,242.591,289.961,222.893,293.981,279.299,226.416,244.291,259.368,252.653,276.905,335.021,335.021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
