Start Date,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End of Day Option Price Bid,EOD_OPTION_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.70000005,3.5999999,3.5,4,3.9000001,3.9000001,3.70000005,3.5999999,3.4000001,3.5999999,3.5999999,3.4000001,3.5,3.5999999,3.70000005,3.4000001,3.5,4.19999981,3.79999995,3.9000001,3.9000001,4.19999981,3.5999999,3.5999999,3.79999995,3.79999995,3.79999995,3.79999995,4.30000019,4.19999981,3.9000001,3.9000001,4.19999981,4,4.0999999,3.20000005,3.0999999,3.79999995,2.75,2.9000001,3.4000001,3.5,3.70000005,3.9000001,3.9000001,3.9000001,4,4.19999981,3.9000001,4.0999999,3.9000001,4,3.70000005,3.70000005,3.70000005,4.0999999,4.30000019,4.0999999,4.19999981,4.19999981,4.30000019,4.30000019,3.79999995,4,4.0999999,3.5999999,3.79999995,3.79999995,3.20000005,2.70000005,3,2.9000001,2.95000005,3.0999999,3.0999999,2.70000005,2.6500001,3.20000005,3.20000005,2.75,2.29999995,2.45000005,2.0999999,3.20000005,1.54999995,2.79999995,2.54999995,2.70000005,2.95000005,2.95000005,2.70000005,2.75,2.75,2.95000005,2.8499999,2.75,2.70000005,2.75,2.45000005,2.5,2.70000005,2.9000001,3,3,3,2.9000001,3.20000005,3.0999999,3.29999995,3.20000005,3.4000001,3.4000001,3.20000005,3.29999995,3.29999995,3.29999995,2.8499999,3.20000005,3.0999999,3.29999995,3.4000001,3.5,3.79999995,3.5999999,3.79999995,3.5999999,3.5999999,3.70000005,3.5999999,3.5,3.5999999,3.9000001,3.9000001,2.4000001,3.4000001,3.70000005,3.5999999,3.4000001,3.4000001,3.0999999,3.29999995,3.0999999,3.0999999,3.20000005,3.0999999,3.5,3.29999995,3.4000001,3.29999995,2.75,2.8499999,3.0999999,3.20000005,3.29999995,3.4000001,3.4000001,2.75,2.75
End of Day Underlying Price Ask,EOD_UNDERLYING_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,14.10499954,14.05000019,13.89500046,14.24499989,14.22999954,14.22999954,14.06000042,13.90499973,13.96500015,13.83500004,13.83500004,13.77499962,13.79500008,13.86999989,13.97500038,14,14.10999966,14.24499989,14.42500019,14.48499966,14.48499966,14.27000046,14.29500008,14.14500046,14.32499981,14.51500034,14.51500034,14.49499989,14.45499992,14.36499977,14.44499969,14.38500023,14.35499954,14.50500011,14.48999977,13.92000008,13.97500038,14.19999981,13.64999962,13.73999977,13.85499954,13.90999985,14.25500011,14.27000046,14.52999973,14.52999973,14.40499973,14.44999981,14.27499962,14.5,14.59000015,14.38500023,14.03499985,13.97999954,14.16499996,14.45499992,14.68999958,14.73999977,14.51000023,14.75500011,14.75,14.68999958,14.36499977,14.375,14.40999985,14.31499958,14.36999989,14.26500034,13.69999981,13.13000011,13.46500015,13.18999958,13.33500004,13.45499992,13.45499992,13.14000034,13.32499981,13.53999996,13.56000042,13.18500042,13.18000031,13.38500023,13.28499985,13.46500015,13.27999973,13.34000015,13.07999992,13.03999996,13.26500034,13.26000023,13.26500034,13.11499977,13.13500023,13.13000011,13.28999996,13.01000023,13.06000042,12.94499969,12.75,12.89999962,13.05000019,13.16499996,13.32499981,13.375,13.39000034,13.46000004,13.51000023,13.52999973,13.56999969,13.47500038,13.65499973,13.71500015,13.625,13.56999969,13.56499958,13.56499958,13.29500008,13.50500011,13.25,13.43000031,13.54500008,13.59500027,13.98499966,14.03499985,14.11999989,13.93000031,13.81999969,13.86499977,13.80500031,13.77999973,13.89000034,14.04500008,14.05500031,13.97500038,13.92000008,13.82499981,13.73999977,13.57499981,13.58500004,13.42000008,13.44999981,13.47000027,13.47000027,13.42000008,13.52499962,13.77499962,13.60499954,13.49499989,13.42500019,13.21500015,13.32499981,13.32499981,13.44999981,13.51000023,13.55500031,13.78499985,13.06999969,13.06999969
End of Day Underlying Price Bid,EOD_UNDERLYING_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,14.10499954,14.05000019,13.89500046,14.24499989,14.22999954,14.22999954,14.06000042,13.90499973,13.96500015,13.83500004,13.83500004,13.77499962,13.79500008,13.86999989,13.97500038,14,14.10999966,14.24499989,14.42500019,14.48499966,14.48499966,14.27000046,14.29500008,14.14500046,14.32499981,14.51500034,14.51500034,14.49499989,14.45499992,14.36499977,14.44499969,14.38500023,14.35499954,14.50500011,14.48999977,13.92000008,13.97500038,14.19999981,13.64999962,13.73999977,13.85499954,13.90999985,14.25500011,14.27000046,14.52999973,14.52999973,14.40499973,14.44999981,14.27499962,14.5,14.59000015,14.38500023,14.03499985,13.97999954,14.16499996,14.45499992,14.68999958,14.73999977,14.51000023,14.75500011,14.75,14.68999958,14.36499977,14.375,14.40999985,14.31499958,14.36999989,14.26500034,13.69999981,13.13000011,13.46500015,13.18999958,13.33500004,13.45499992,13.45499992,13.14000034,13.32499981,13.53999996,13.56000042,13.18500042,13.18000031,13.38500023,13.28499985,13.46500015,13.27999973,13.34000015,13.07999992,13.03999996,13.26500034,13.26000023,13.26500034,13.11499977,13.13500023,13.13000011,13.28999996,13.01000023,13.06000042,12.94499969,12.75,12.89999962,13.05000019,13.16499996,13.32499981,13.375,13.39000034,13.46000004,13.51000023,13.52999973,13.56999969,13.47500038,13.65499973,13.71500015,13.625,13.56999969,13.56499958,13.56499958,13.29500008,13.50500011,13.25,13.43000031,13.54500008,13.59500027,13.98499966,14.03499985,14.11999989,13.93000031,13.81999969,13.86499977,13.80500031,13.77999973,13.89000034,14.04500008,14.05500031,13.97500038,13.92000008,13.82499981,13.73999977,13.57499981,13.58500004,13.42000008,13.44999981,13.47000027,13.47000027,13.42000008,13.52499962,13.77499962,13.60499954,13.49499989,13.42500019,13.21500015,13.32499981,13.32499981,13.44999981,13.51000023,13.55500031,13.78499985,13.06999969,12.66499996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOR US 08/17/18 C12.5 Equity,Dates,43059,11/21/2017,11/22/2017,11/23/2017,11/24/2017,11/27/2017,11/28/2017,11/29/2017,11/30/2017,12/1/2017,12/4/2017,12/5/2017,12/6/2017,12/7/2017,12/8/2017,12/11/2017,12/12/2017,12/13/2017,12/14/2017,12/15/2017,12/18/2017,12/19/2017,12/20/2017,12/21/2017,12/22/2017,12/25/2017,12/26/2017,12/27/2017,12/28/2017,12/29/2017,1/1/2018,1/2/2018,1/3/2018,1/4/2018,1/5/2018,1/8/2018,1/9/2018,1/10/2018,1/11/2018,1/12/2018,1/15/2018,1/16/2018,1/17/2018,1/18/2018,1/19/2018,1/22/2018,1/23/2018,1/24/2018,1/25/2018,1/26/2018,1/29/2018,1/30/2018,1/31/2018,2/1/2018,2/2/2018,2/5/2018,2/6/2018,2/7/2018,2/8/2018,2/9/2018,2/12/2018,2/13/2018,2/14/2018,2/15/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/26/2018,2/27/2018,2/28/2018,3/1/2018,3/2/2018,3/5/2018,3/6/2018,3/7/2018,3/8/2018,3/9/2018,3/12/2018,3/13/2018,3/14/2018,3/15/2018,3/16/2018,3/19/2018,3/20/2018,3/21/2018,3/22/2018,3/23/2018,3/26/2018,3/27/2018,3/28/2018,3/29/2018,3/30/2018,4/2/2018,4/3/2018,4/4/2018,4/5/2018,4/6/2018,4/9/2018,4/10/2018,4/11/2018,4/12/2018,4/13/2018,4/16/2018,4/17/2018,4/18/2018,4/19/2018,4/20/2018,4/23/2018,4/24/2018,4/25/2018,4/26/2018,4/27/2018,4/30/2018,5/1/2018,5/2/2018,5/3/2018,5/4/2018,5/7/2018,5/8/2018,5/9/2018,5/10/2018,5/11/2018,5/14/2018,5/15/2018,5/16/2018,5/17/2018,5/18/2018,5/21/2018,5/22/2018,5/23/2018,5/24/2018,5/25/2018,5/28/2018,5/29/2018,5/30/2018,5/31/2018,6/1/2018,6/4/2018,6/5/2018,6/6/2018,6/7/2018,6/8/2018,6/11/2018,6/12/2018,6/13/2018,6/14/2018,6/15/2018,6/18/2018,6/19/2018,6/20/2018,6/21/2018,6/22/2018,6/25/2018,6/26/2018,6/27/2018,6/28/2018,6/29/2018,7/2/2018,7/3/2018,7/4/2018,7/5/2018,7/6/2018,7/9/2018,7/10/2018,7/11/2018,7/12/2018,7/13/2018,7/16/2018,7/17/2018,7/18/2018,7/19/2018,7/20/2018,7/23/2018,7/24/2018,7/25/2018
Implied Volatility Using Ask Price,IVOL_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,113.286,114.474,113.465,111.499,112.838,112.838,114.946,112.984,115.619,116.846,116.846,117.32,112.486,116.142,120.675,116.08,122.048,115.886,121.472,119.288,119.288,115.592,118.963,123.697,118.377,119.267,113.671,113.342,121.937,121.638,120.549,120.032,123.664,132.812,138.299,135.593,134.957,132.749,137.823,127.899,132.826,135.523,136.543,135.605,137.646,137.646,141.86,142.246,143.406,144.479,132.794,150.86,146.555,145.47,145.16,140.785,144.412,139.436,145.972,145.547,144.392,144.842,150.405,142.94,147.528,142.882,143.241,149.635,144.691,143.801,148.116,150.053,141.663,146.836,146.836,143.863,139.805,151.111,153.995,151.794,149.096,150.728,151.321,159.591,154.982,158.063,161.508,157.528,165.466,163.853,171.27,168.851,171.191,169.563,168.773,172.478,165.193,170.284,178.679,172.959,171.827,181.546,162.66,177.893,186.793,184.104,182.238,180.793,182.333,185.127,193.428,190.89,198.622,198.704,197.116,197.116,203,198.532,189.965,209.25,217.454,214.965,204.259,220.02,217.521,226.551,230.365,224.952,226.136,229.852,236.108,225.48,234.777,216.865,242.662,234.191,233.703,241.779,243.689,245.012,240.595,243.276,243.276,266.17,283.031,263.481,259.623,283.418,295.693,302.715,298.988,313.762,316.9,333.535,337.556,338.847,350.834,371.833
End of Day Option Price Ask,EOD_OPTION_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.39999962,12.19999981,12,12,12,12,12,12,12.19999981,12,12,12,12,12,12.39999962,12,12,11.80000019,12,11.5,11.5,11,11.80000019,11.89999962,11.80000019,11.80000019,11.5,11.5,11.80000019,11.80000019,11.89999962,12,14,16,15.60000038,14.80000019,14.5,14.5,14.39999962,14,14,14.30000019,14.5,14.5,15,15,15,15.19999981,15,15,15,15.39999962,14.80000019,14,13.80000019,13.89999962,13.5,13.5,13.5,13.80000019,13.5,13.5,13.39999962,12.80000019,12.80000019,12.5,12,12.39999962,11.80000019,11.5,12,11.80000019,11.39999962,11.19999981,11.19999981,10.19999981,10.39999962,11.39999962,12.5,11.60000038,11,11.5,11.5,12,12,12.39999962,12.5,12.5,12.39999962,12.39999962,13,13,13,13,12.19999981,12,12,12.19999981,12.39999962,12.39999962,12.5,12.89999962,12.39999962,12.5,12.39999962,12,11.80000019,12.30000019,12.39999962,12.39999962,13,13,13.19999981,13,13,13,13,13,13,13.39999962,13.39999962,13.39999962,13.39999962,13.39999962,13.39999962,13.39999962,13.39999962,12.60000038,13,12.80000019,12.39999962,12,11.80000019,11.5,12,11.19999981,11,11,10.80000019,10.80000019,10.5,10.5,10.5,11.89999962,12,11,11.39999962,11.80000019,11.80000019,11.80000019,11.5,11.89999962,12,12.5,12,12,12.30000019,12.30000019
End of Day Option Price Bid,EOD_OPTION_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9.30000019,7.5,7.0999999,7.30000019,7.0999999,7.0999999,7.30000019,7.0999999,7.5,7.0999999,7.0999999,7.0999999,7.30000019,7.0999999,7.5999999,9.19999981,7.0999999,7,7.0999999,6.5,6.5,6.0999999,7,7,7,7,7,7,7,7,7.0999999,7.5,9.30000019,11.30000019,11,10.10000038,9.69999981,9.69999981,9.5,9.5,9.30000019,9.5,9.69999981,9.89999962,10.30000019,10.30000019,10.10000038,10.5,10.10000038,10.10000038,10.5,10.5,10,9.10000038,9,9.30000019,8.69999981,8.89999962,8.69999981,9,9,8.69999981,8.5,8,8,7.9000001,7.5,7.5,7,6.69999981,7.0999999,7,6.9000001,6.5,6.5,5.5,5.69999981,6.5,7.69999981,7,6.5,7,6.69999981,7.0999999,7.0999999,7.5,7.69999981,7.69999981,7.5,7.5,8.10000038,8.10000038,8,8.30000019,7.5,7.30000019,7.30000019,7.5,7.5,7.5,7.69999981,8.10000038,8.10000038,7.69999981,7.5,7.4000001,7,7.5,7.69999981,7.5,8.10000038,8.30000019,8.5,8.30000019,8.10000038,8.10000038,8,8.5,8.5,8.5,8.5,8.5,9,8.5,8.69999981,8.5,8.5,8,8.10000038,8,7.5,7.0999999,7.30000019,7,7.0999999,6.5,6.5,6.0999999,6,6,5.69999981,5.9000001,5.9000001,7.0999999,7.0999999,6.30000019,7,7,7,7,6.9000001,7.0999999,7.0999999,7.69999981,7.4000001,7.5,7.5,7.5
End of Day Underlying Price Ask,EOD_UNDERLYING_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,22.5,22.22500038,22.04999924,22.14999962,22.10000038,22.10000038,22.04999924,22.14999962,22.27499962,22,22,22.02499962,22.25,22.10000038,22.375,22.14999962,21.89999962,21.95000076,21.95000076,21.47500038,21.47500038,21.10000038,21.89999962,21.82500076,21.95000076,21.95000076,21.85000038,21.875,21.875,21.89999962,22.10000038,22.25,24.39999962,26.29999924,25.64999962,24.89999962,24.60000038,24.70000076,24.39999962,24.35000038,24.20000076,24.45000076,24.64999962,24.70000076,25.20000076,25.20000076,25.10000038,25.32500076,25.10000038,25.07500076,25.54999924,25.35000038,24.85000038,24,23.79999924,24.125,23.54999924,23.75,23.52499962,23.89999962,23.64999962,23.64999962,23.35000038,22.95000076,22.79999924,22.67499924,22.10000038,22.35000038,21.85000038,21.54999924,22.03300095,21.75,21.60000038,21.20000076,21.20000076,20.20000076,20.60000038,21.39999962,22.60000038,21.64999962,21.10000038,21.64999962,21.64999962,21.97500038,22.14999962,22.57500076,22.60000038,22.75,22.39999962,22.47500038,23,23.10000038,23.04999924,23.125,22.25,21.97500038,22.22500038,22.32500076,22.32500076,22.52499962,22.75,22.95000076,22.95000076,22.64999962,22.29999924,22,21.85000038,22.5,22.60000038,22.54999924,23.10000038,23.20000076,23.25,23.04999924,23.125,23.125,23.10000038,23.25,23.5,23.5,23.39999962,23.5,23.79999924,23.45000076,23.54999924,23.45000076,23.39999962,22.64999962,23.125,22.85000038,22.375,22.20000076,21.79999924,21.89999962,21.95000076,21.35000038,21.17499924,21.04999924,20.82500076,20.85000038,20.75,20.75,20.75,22.04999924,21.89999962,21.29999924,21.89999962,22,21.85000038,21.79999924,21.75,22.04999924,22.20000076,22.60000038,22.04999924,22.32500076,22.60000038,22.52499962
End of Day Underlying Price Bid,EOD_UNDERLYING_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,22.5,22.22500038,22.04999924,22.14999962,22.10000038,22.10000038,22.04999924,22.14999962,22.27499962,22,22,22.02499962,22.25,22.10000038,22.375,22.14999962,21.89999962,21.95000076,21.95000076,21.47500038,21.47500038,21.10000038,21.89999962,21.82500076,21.95000076,21.95000076,21.85000038,21.875,21.875,21.89999962,22.10000038,22.25,24.39999962,26.29999924,25.64999962,24.89999962,24.60000038,24.70000076,24.39999962,24.35000038,24.20000076,24.45000076,24.64999962,24.70000076,25.20000076,25.20000076,25.10000038,25.32500076,25.10000038,25.07500076,25.54999924,25.35000038,24.85000038,24,23.79999924,24.125,23.54999924,23.75,23.52499962,23.89999962,23.64999962,23.64999962,23.35000038,22.95000076,22.79999924,22.67499924,22.10000038,22.35000038,21.85000038,21.54999924,22.03300095,21.75,21.60000038,21.20000076,21.20000076,20.20000076,20.60000038,21.39999962,22.60000038,21.64999962,21.10000038,21.64999962,21.64999962,21.97500038,22.14999962,22.57500076,22.60000038,22.75,22.39999962,22.47500038,23,23.10000038,23.04999924,23.125,22.25,21.97500038,22.22500038,22.32500076,22.32500076,22.52499962,22.75,22.95000076,22.95000076,22.64999962,22.29999924,22,21.85000038,22.5,22.60000038,22.54999924,23.10000038,23.20000076,23.25,23.04999924,23.125,23.125,23.10000038,23.25,23.5,23.5,23.39999962,23.5,23.79999924,23.45000076,23.54999924,23.45000076,23.39999962,22.64999962,23.125,22.85000038,22.375,22.20000076,21.79999924,21.89999962,21.95000076,21.35000038,21.17499924,21.04999924,20.82500076,20.85000038,20.75,20.75,20.75,22.04999924,21.89999962,21.29999924,21.89999962,22,21.85000038,21.79999924,21.75,22.04999924,22.20000076,22.60000038,22.04999924,22.32500076,22.60000038,22.60000038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM US 08/17/18 C10 Equity,Dates,43059,11/21/2017,11/22/2017,11/23/2017,11/24/2017,11/27/2017,11/28/2017,11/29/2017,11/30/2017,12/1/2017,12/4/2017,12/5/2017,12/6/2017,12/7/2017,12/8/2017,12/11/2017,12/12/2017,12/13/2017,12/14/2017,12/15/2017,12/18/2017,12/19/2017,12/20/2017,12/21/2017,12/22/2017,12/25/2017,12/26/2017,12/27/2017,12/28/2017,12/29/2017,1/1/2018,1/2/2018,1/3/2018,1/4/2018,1/5/2018,1/8/2018,1/9/2018,1/10/2018,1/11/2018,1/12/2018,1/15/2018,1/16/2018,1/17/2018,1/18/2018,1/19/2018,1/22/2018,1/23/2018,1/24/2018,1/25/2018,1/26/2018,1/29/2018,1/30/2018,1/31/2018,2/1/2018,2/2/2018,2/5/2018,2/6/2018,2/7/2018,2/8/2018,2/9/2018,2/12/2018,2/13/2018,2/14/2018,2/15/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/26/2018,2/27/2018,2/28/2018,3/1/2018,3/2/2018,3/5/2018,3/6/2018,3/7/2018,3/8/2018,3/9/2018,3/12/2018,3/13/2018,3/14/2018,3/15/2018,3/16/2018,3/19/2018,3/20/2018,3/21/2018,3/22/2018,3/23/2018,3/26/2018,3/27/2018,3/28/2018,3/29/2018,3/30/2018,4/2/2018,4/3/2018,4/4/2018,4/5/2018,4/6/2018,4/9/2018,4/10/2018,4/11/2018,4/12/2018,4/13/2018,4/16/2018,4/17/2018,4/18/2018,4/19/2018,4/20/2018,4/23/2018,4/24/2018,4/25/2018,4/26/2018,4/27/2018,4/30/2018,5/1/2018,5/2/2018,5/3/2018,5/4/2018,5/7/2018,5/8/2018,5/9/2018,5/10/2018,5/11/2018,5/14/2018,5/15/2018,5/16/2018,5/17/2018,5/18/2018,5/21/2018,5/22/2018,5/23/2018,5/24/2018,5/25/2018,5/28/2018,5/29/2018,5/30/2018,5/31/2018,6/1/2018,6/4/2018,6/5/2018,6/6/2018,6/7/2018,6/8/2018,6/11/2018,6/12/2018,6/13/2018,6/14/2018,6/15/2018,6/18/2018,6/19/2018,6/20/2018,6/21/2018,6/22/2018,6/25/2018,6/26/2018,6/27/2018,6/28/2018,6/29/2018,7/2/2018,7/3/2018,7/4/2018,7/5/2018,7/6/2018,7/9/2018,7/10/2018,7/11/2018,7/12/2018,7/13/2018,7/16/2018,7/17/2018,7/18/2018,7/19/2018,7/20/2018,7/23/2018,7/24/2018,7/25/2018
Implied Volatility Using Ask Price,IVOL_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,160.964,122.38,137.584,133.944,142.36,111.18,95.91,116.136,147.226,222.495,115.49,103.377,103.377,128.323,159.344,142.277,94.704,112.945,107.945,84.214,99.537,122.341,111.199,117.794,145.265,144.296,118.086,102.955
